"Final_EA_code","interview__id","C4H_ElementYear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",3,"63","63",2,"NO MISMATCH","74","74",2,"NO MISMATCH"
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",4,"62","62",2,"NO MISMATCH","81","81",2,"NO MISMATCH"
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",5,"62","62",2,"NO MISMATCH","71","71",2,"NO MISMATCH"
"102105040650","9b29a92d675346708b3ed22f07d63387",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105040650","9b29a92d675346708b3ed22f07d63387",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105040650","9b29a92d675346708b3ed22f07d63387",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105040650","9b29a92d675346708b3ed22f07d63387",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105040650","9b29a92d675346708b3ed22f07d63387",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105040650","9b29a92d675346708b3ed22f07d63387",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"111102010811","9c42c15316c04419af74c9404cb4c0f5",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"111102010811","9c42c15316c04419af74c9404cb4c0f5",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"111102010811","9c42c15316c04419af74c9404cb4c0f5",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"111102010811","9c42c15316c04419af74c9404cb4c0f5",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"111102010811","9c42c15316c04419af74c9404cb4c0f5",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"111102010811","9c42c15316c04419af74c9404cb4c0f5",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101040303","9c877a6abcc44e259474046f89edb89f",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101040303","9c877a6abcc44e259474046f89edb89f",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101040303","9c877a6abcc44e259474046f89edb89f",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101040303","9c877a6abcc44e259474046f89edb89f",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101040303","9c877a6abcc44e259474046f89edb89f",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101040303","9c877a6abcc44e259474046f89edb89f",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102104190357","9ecbe56df9f249d3be5a6ba4df28dccc",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102104190357","9ecbe56df9f249d3be5a6ba4df28dccc",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102104190357","9ecbe56df9f249d3be5a6ba4df28dccc",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102104190357","9ecbe56df9f249d3be5a6ba4df28dccc",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102104190357","9ecbe56df9f249d3be5a6ba4df28dccc",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102104190357","9ecbe56df9f249d3be5a6ba4df28dccc",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"327103030510","9ef24898f0e04e6f9f4c6561cca96f24",0,"543","543",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"327103030510","9ef24898f0e04e6f9f4c6561cca96f24",1,"730","730",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"327103030510","9ef24898f0e04e6f9f4c6561cca96f24",2,"18","18",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"327103030510","9ef24898f0e04e6f9f4c6561cca96f24",3,"13","13",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"327103030510","9ef24898f0e04e6f9f4c6561cca96f24",4,"31","31",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"327103030510","9ef24898f0e04e6f9f4c6561cca96f24",5,"10","10",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"304301040405","a0525377534b48f0bb0d4c99d963fda6",0,"117","117",2,"GOOD","65","60",1,"wrong  numbering"
"304301040405","a0525377534b48f0bb0d4c99d963fda6",1,"150","150",2,"GOOD","73","74",1,"wrong  numbering"
"304301040405","a0525377534b48f0bb0d4c99d963fda6",2,"16","16",2,"GOOD","4","4",2,"GOOD"
"304301040405","a0525377534b48f0bb0d4c99d963fda6",3,"11","11",2,"GOOD","6","6",2,"GOOD"
"304301040405","a0525377534b48f0bb0d4c99d963fda6",4,"60","29",1,"Tallying  sheets  for out reach missing","14","28",1,"missing  tally  sheets"
"304301040405","a0525377534b48f0bb0d4c99d963fda6",5,"14","14",2,"GOOD","21","25",1,"missing  tally  sheets"
"204301020206","a221543631f54480bde0e51df15c6361",0,"482","482",2,"NO MISMATCH","273","273",2,"NO MISMATCH"
"204301020206","a221543631f54480bde0e51df15c6361",1,"339","339",2,"NO MISMATCH","197","197",2,"NO MISMATCH"
"204301020206","a221543631f54480bde0e51df15c6361",2,"0","0",2,"NO MISMATCH","0","0",2,"NO MISMATCH"
"204301020206","a221543631f54480bde0e51df15c6361",3,"0","0",2,"NO MISMATCH","0","0",2,"NO MISMATCH"
"204301020206","a221543631f54480bde0e51df15c6361",4,"27","27",2,"NO MISMATCH","82","82",2,"NO MISMATCH"
"204301020206","a221543631f54480bde0e51df15c6361",5,"20","20",2,"NO MISMATCH","96","96",2,"NO MISMATCH"
"307108030908","a29bda3a56964baba85e14f3c2abf988",0,"948","0",1,"Missing  records","858","859",1,"recording  ERROR"
"307108030908","a29bda3a56964baba85e14f3c2abf988",1,"757","757",2,"Good","661","687",1,"WRONG  NUMBERING"
"307108030908","a29bda3a56964baba85e14f3c2abf988",2,"22","22",2,"Good","17","17",2,"GOOD  RECORDS"
"307108030908","a29bda3a56964baba85e14f3c2abf988",3,"20","20",2,"Good","0","24",1,"Missing  records  from HMIS  105"
"307108030908","a29bda3a56964baba85e14f3c2abf988",4,"37","0",1,"Missing  tally sheets","17","6",1,"Missing  tally  sheets"
"307108030908","a29bda3a56964baba85e14f3c2abf988",5,"15","0",1,"Missing  tally  sheets","0","0",1,"Missing  records  from  HMIS  105 AND tally sheets"
"321106010504","a3908ba3b92f4fef9ad80450371afeb4",0,"411","0",1,"Missing  records","339","318",1,"WRONG  NUMBERING"
"321106010504","a3908ba3b92f4fef9ad80450371afeb4",1,"1046","1041",1,"Missing  records","383","396",1,"wrong  numbering"
"321106010504","a3908ba3b92f4fef9ad80450371afeb4",2,"6","6",2,"GOOD","28","0",1,"missing  register"
"321106010504","a3908ba3b92f4fef9ad80450371afeb4",3,"3","3",2,"GOOD","17","17",2,"GOOD"
"321106010504","a3908ba3b92f4fef9ad80450371afeb4",4,"54","67",1,"Wrong  recording  in the register","70","70",2,"GOOD"
"321106010504","a3908ba3b92f4fef9ad80450371afeb4",5,"32","49",1,"wrong  tallying","66","65",1,"wrong  tallying"
"418202010203","a5e08a9b241643949baeb09fac3ee420",0,"359","359",2,"matching","282","282",2,"Matching"
"418202010203","a5e08a9b241643949baeb09fac3ee420",1,"356","356",2,"matching","230","230",2,"Matching"
"418202010203","a5e08a9b241643949baeb09fac3ee420",2,"0","0",2,"matching","0","0",2,"NO DELIVERIES"
"418202010203","a5e08a9b241643949baeb09fac3ee420",3,"0","0",2,"matching","0","0",2,"NO DELIVERIES"
"418202010203","a5e08a9b241643949baeb09fac3ee420",4,"10","10",2,"matching","16","16",2,"Matching"
"418202010203","a5e08a9b241643949baeb09fac3ee420",5,"13","13",2,"matching","10","10",2,"Matching"
"108301050512","a93651e6ad8d4de2af53d25e4a9fc082",0,"494","494",2,"No mismatch","621","621",2,"No mismatch"
"108301050512","a93651e6ad8d4de2af53d25e4a9fc082",1,"1207","1207",2,"No mismatch","602","602",2,"No mismatch"
"108301050512","a93651e6ad8d4de2af53d25e4a9fc082",2,"64","64",2,"No mismatch","97","97",2,"No mismatch"
"108301050512","a93651e6ad8d4de2af53d25e4a9fc082",3,"69","69",2,"No mismatch","58","58",2,"No mismatch"
"108301050512","a93651e6ad8d4de2af53d25e4a9fc082",4,"65","65",2,"No mismatch","81","81",2,"No mismatch"
"108301050512","a93651e6ad8d4de2af53d25e4a9fc082",5,"53","53",2,"No mismatch","55","55",2,"No mismatch"
"322111041206","a9b092b3952f4ec082794dec24de21a1",0,"296","284",1,"Wrong  numbering","286","514",1,"WRONG  REPORTING"
"322111041206","a9b092b3952f4ec082794dec24de21a1",1,"287","291",1,"Wrong  numbering","350","0",1,"missing  register"
"322111041206","a9b092b3952f4ec082794dec24de21a1",2,"13","13",2,"Good","38","38",2,"Good records  but although  they  recorded  41 in the register,  I COUNTED PHYSICALLY  and it's 38"
"322111041206","a9b092b3952f4ec082794dec24de21a1",3,"39","39",2,"Good","42","42",2,"GOOD"
"322111041206","a9b092b3952f4ec082794dec24de21a1",4,"23","21",1,"Wrong  tallying","21","0",1,"missing  tally  sheets"
"322111041206","a9b092b3952f4ec082794dec24de21a1",5,"11","11",2,"Good","24","0",1,"Missing  tally  sheets"
"310202030204","aeefbdde40724ba291ecf85534647db2",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"310202030204","aeefbdde40724ba291ecf85534647db2",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"310202030204","aeefbdde40724ba291ecf85534647db2",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"310202030204","aeefbdde40724ba291ecf85534647db2",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"310202030204","aeefbdde40724ba291ecf85534647db2",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"310202030204","aeefbdde40724ba291ecf85534647db2",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"111202040320","b00970f7c1fd483599d25b5d7a2c0399",0,"1141","1141",2,"NO MISMATCH","971","971",2,"NO MISMATCH"
"111202040320","b00970f7c1fd483599d25b5d7a2c0399",1,"1539","1539",2,"NO MISMATCH","1109","1109",2,"NO MISMATCH"
"111202040320","b00970f7c1fd483599d25b5d7a2c0399",2,"54","54",2,"NO MISMATCH","39","39",2,"NO MISMATCH"
"111202040320","b00970f7c1fd483599d25b5d7a2c0399",3,"30","30",2,"NO MISMATCH","36","36",2,"NO MISMATCH"
"111202040320","b00970f7c1fd483599d25b5d7a2c0399",4,"152","152",2,"NO MISMATCH","86","86",2,"NO MISMATCH"
"111202040320","b00970f7c1fd483599d25b5d7a2c0399",5,"144","144",2,"NO MISMATCH","115","115",2,"NO MISMATCH"
"319203030409","b0b5ef4a81ee42299b12a7926ba93f4f",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"319203030409","b0b5ef4a81ee42299b12a7926ba93f4f",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"319203030409","b0b5ef4a81ee42299b12a7926ba93f4f",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"319203030409","b0b5ef4a81ee42299b12a7926ba93f4f",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"319203030409","b0b5ef4a81ee42299b12a7926ba93f4f",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"319203030409","b0b5ef4a81ee42299b12a7926ba93f4f",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"101204020501","b0cd107e76604c5c8367347965a11428",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"101204020501","b0cd107e76604c5c8367347965a11428",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"101204020501","b0cd107e76604c5c8367347965a11428",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"101204020501","b0cd107e76604c5c8367347965a11428",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"101204020501","b0cd107e76604c5c8367347965a11428",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"101204020501","b0cd107e76604c5c8367347965a11428",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"117302060527","b105a36a56b84f6ba66b7d1e2ffc388b",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"117302060527","b105a36a56b84f6ba66b7d1e2ffc388b",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"117302060527","b105a36a56b84f6ba66b7d1e2ffc388b",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"117302060527","b105a36a56b84f6ba66b7d1e2ffc388b",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"117302060527","b105a36a56b84f6ba66b7d1e2ffc388b",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"117302060527","b105a36a56b84f6ba66b7d1e2ffc388b",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"303402040806","b136b27d91194229a3d2dcf9252a325e",0,"477","477",2,"none","439","439",2,"none"
"303402040806","b136b27d91194229a3d2dcf9252a325e",1,"329","329",2,"none","326","326",2,"none"
"303402040806","b136b27d91194229a3d2dcf9252a325e",2,"3","3",2,"none","6","6",2,"none"
"303402040806","b136b27d91194229a3d2dcf9252a325e",3,"5","5",2,"none","8","8",2,"none"
"303402040806","b136b27d91194229a3d2dcf9252a325e",4,"5","5",2,"none","4","4",2,"none"
"303402040806","b136b27d91194229a3d2dcf9252a325e",5,"2","2",2,"none","7","7",2,"none"
"310306030909","b137ae14a69249ff994a536b0461599c",0,"503","503",2,"none","842","842",2,"none"
"310306030909","b137ae14a69249ff994a536b0461599c",1,"815","815",2,"none","520","520",2,"none"
"310306030909","b137ae14a69249ff994a536b0461599c",2,"0","0",2,"none","0","0",2,"none"
"310306030909","b137ae14a69249ff994a536b0461599c",3,"0","0",2,"none","0","0",2,"none"
"310306030909","b137ae14a69249ff994a536b0461599c",4,"0","0",2,"none","0","0",2,"none"
"310306030909","b137ae14a69249ff994a536b0461599c",5,"0","0",2,"none","0","0",2,"none"
"410201010654","b2e36352f5d9409abcd9ff6850c9a17f",0,"1415","1415",2,"matching","1286","1286",2,"matching"
"410201010654","b2e36352f5d9409abcd9ff6850c9a17f",1,"1321","1321",2,"matching","1492","1492",2,"matching"
"410201010654","b2e36352f5d9409abcd9ff6850c9a17f",2,"50","50",2,"matching","49","49",2,"matching"
"410201010654","b2e36352f5d9409abcd9ff6850c9a17f",3,"53","53",2,"matching","55","55",2,"matching"
"410201010654","b2e36352f5d9409abcd9ff6850c9a17f",4,"94","94",2,"matching","92","92",2,"matching"
"410201010654","b2e36352f5d9409abcd9ff6850c9a17f",5,"87","87",2,"matching","89","89",2,"matching"
"120106010101","b330812745fa4e77a5f536a967849f73",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"120106010101","b330812745fa4e77a5f536a967849f73",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"120106010101","b330812745fa4e77a5f536a967849f73",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"120106010101","b330812745fa4e77a5f536a967849f73",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"120106010101","b330812745fa4e77a5f536a967849f73",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"120106010101","b330812745fa4e77a5f536a967849f73",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"309103050101","b341d8d46699459d85270dbbf9234423",0,"1139","1139",2,"none","1284","663",1,"some registers missing"
"309103050101","b341d8d46699459d85270dbbf9234423",1,"1480","1480",2,"none","894","894",2,"none"
"309103050101","b341d8d46699459d85270dbbf9234423",2,"0","0",2,"none","5","5",2,"none"
"309103050101","b341d8d46699459d85270dbbf9234423",3,"8","8",2,"none","14","14",2,"none"
"309103050101","b341d8d46699459d85270dbbf9234423",4,"40","28",1,"Tally Sheets missing","33","14",1,"some pages  missing"
"309103050101","b341d8d46699459d85270dbbf9234423",5,"37","37",2,"none","11","14",1,"poor tallying"
"324104010503","b4251f797f5f4785bc4d7bf83cf21cad",0,"850","850",2,"NO MISMATCH","1080","1080",2,"NO MISMATCH"
"324104010503","b4251f797f5f4785bc4d7bf83cf21cad",1,"1098","1098",2,"NO MISMATCH","638","638",2,"NO MISMATCH"
"324104010503","b4251f797f5f4785bc4d7bf83cf21cad",2,"30","30",2,"NO MISMATCH","31","31",2,"NO MISMATCH"
"324104010503","b4251f797f5f4785bc4d7bf83cf21cad",3,"42","42",2,"NO MISMATCH","26","26",2,"NO MISMATCH"
"324104010503","b4251f797f5f4785bc4d7bf83cf21cad",4,"55","55",2,"NO MISMATCH","55","55",2,"NO MISMATCH"
"324104010503","b4251f797f5f4785bc4d7bf83cf21cad",5,"86","86",2,"NO MISMATCH","68","68",2,"NO MISMATCH"
"218103021305","b562c88957c5417886afa6977f5b2965",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"218103021305","b562c88957c5417886afa6977f5b2965",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"218103021305","b562c88957c5417886afa6977f5b2965",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"218103021305","b562c88957c5417886afa6977f5b2965",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"218103021305","b562c88957c5417886afa6977f5b2965",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"218103021305","b562c88957c5417886afa6977f5b2965",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"113301010130","b59699570a7a45afbefd3140dd85b87e",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"113301010130","b59699570a7a45afbefd3140dd85b87e",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"113301010130","b59699570a7a45afbefd3140dd85b87e",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"113301010130","b59699570a7a45afbefd3140dd85b87e",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"113301010130","b59699570a7a45afbefd3140dd85b87e",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"113301010130","b59699570a7a45afbefd3140dd85b87e",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302204050508","b60db776f7044c0993c08a34296e7410",0,"560","508",1,"wrong  numbering","455","455",2,"Good"
"302204050508","b60db776f7044c0993c08a34296e7410",1,"685","690",1,"wrong  numbering","1032","1032",2,"Good"
"302204050508","b60db776f7044c0993c08a34296e7410",2,"4","4",2,"good","0","0",2,"no  deliveries"
"302204050508","b60db776f7044c0993c08a34296e7410",3,"3","3",2,"good","9","9",2,"Good"
"302204050508","b60db776f7044c0993c08a34296e7410",4,"52","51",1,"Miss tallying","35","35",2,"Good"
"302204050508","b60db776f7044c0993c08a34296e7410",5,"32","36",1,"Missing  tally  sheets","19","19",2,"GOOD"
"424105020201","b6beade8c2fb4ba7b72316080719a6ae",0,"1280","1280",2,"NONE","1197","1197",2,"NONE"
"424105020201","b6beade8c2fb4ba7b72316080719a6ae",1,"1875","1875",2,"NONE","1323","1323",2,"NONE"
"424105020201","b6beade8c2fb4ba7b72316080719a6ae",2,"91","91",2,"NONE","118","118",2,"NONE"
"424105020201","b6beade8c2fb4ba7b72316080719a6ae",3,"98","98",2,"NONE","72","72",2,"NONE"
"424105020201","b6beade8c2fb4ba7b72316080719a6ae",4,"102","102",2,"NONE","59","59",2,"NONE"
"424105020201","b6beade8c2fb4ba7b72316080719a6ae",5,"109","109",2,"NONE","73","73",2,"NONE"
"314101030304","b6c120c8e36f4d488a1d22da070a6a01",0,"482","482",2,"NO MISMATCH","431","431",2,"NO MISMATCH"
"314101030304","b6c120c8e36f4d488a1d22da070a6a01",1,"818","818",2,"NO MISMATCH","543","543",2,"NO MISMATCH"
"314101030304","b6c120c8e36f4d488a1d22da070a6a01",2,"4","4",2,"NO MISMATCH","13","13",2,"NO MISMATCH"
"314101030304","b6c120c8e36f4d488a1d22da070a6a01",3,"13","13",2,"NO MISMATCH","5","5",2,"NO MISMATCH"
"314101030304","b6c120c8e36f4d488a1d22da070a6a01",4,"14","14",2,"NO MISMATCH","11","11",2,"NO MISMATCH"
"314101030304","b6c120c8e36f4d488a1d22da070a6a01",5,"10","10",2,"NO MISMATCH","6","6",2,"NO MISMATCH"
"321105050214","b71b6b7c544e41fb929294eed370b7cf",0,"443","406",1,"WRONG  NUMBERING","427","427",2,"GOOD  RECORDS"
"321105050214","b71b6b7c544e41fb929294eed370b7cf",1,"549","540",1,"WRONG  NUMBERING","438","438",2,"GOOD  RECORDS"
"321105050214","b71b6b7c544e41fb929294eed370b7cf",2,"9","9",2,"GOOD","4","4",2,"GOOD  RECORDS"
"321105050214","b71b6b7c544e41fb929294eed370b7cf",3,"11","11",2,"GOOD","9","9",2,"GOOD  RECORDS"
"321105050214","b71b6b7c544e41fb929294eed370b7cf",4,"42","42",2,"GOOD","24","23",1,"wrong  recording"
"321105050214","b71b6b7c544e41fb929294eed370b7cf",5,"37","37",2,"GOOD","12","12",2,"GOOD  RECORDS"
"110306010205","b92db033a86e4abbae72c6347c5b82c8",0,"394","394",2,"NO MISMATCH","387","387",2,"NO MISMATCH IN ALL"
"110306010205","b92db033a86e4abbae72c6347c5b82c8",1,"339","339",2,"NO MISMATCH","363","363",2,"NO MISMATCH"
"110306010205","b92db033a86e4abbae72c6347c5b82c8",2,"00","00",2,"NO MATERNITY SERVICES AT THE MOMENT","0","0",2,"NO DELIVERIES REGISTERED"
"110306010205","b92db033a86e4abbae72c6347c5b82c8",3,"00","00",2,"NO MISMATCH","0","0",2,"NO DELIVERIES REGISTERED"
"110306010205","b92db033a86e4abbae72c6347c5b82c8",4,"09","09",2,"NO MISMATCH","2","2",2,"NO MISMATCH"
"110306010205","b92db033a86e4abbae72c6347c5b82c8",5,"04","04",2,"NO MISMATCH","0","0",2,"NO RECORDS FOR DPT3 FOR THIS MONTH"
"406201020310","bad2132fae8a42459b20c2aede01de05",0,"618","618",2,"NONE","503","503",2,"NONE"
"406201020310","bad2132fae8a42459b20c2aede01de05",1,"668","668",2,"NONE","364","364",2,"NONE"
"406201020310","bad2132fae8a42459b20c2aede01de05",2,"0","0",2,"NONE","0","0",2,"NONE"
"406201020310","bad2132fae8a42459b20c2aede01de05",3,"0","0",2,"NONE","0","0",2,"NONE"
"406201020310","bad2132fae8a42459b20c2aede01de05",4,"17","17",2,"NONE","6","6",2,"NONE"
"406201020310","bad2132fae8a42459b20c2aede01de05",5,"14","14",2,"NONE","9","9",2,"NONE"
"408102011215","bb6db2bb7e894ee6b96c81013a338db0",0,"1633","1633",2,"matching","7230","7230",2,"Matching"
"408102011215","bb6db2bb7e894ee6b96c81013a338db0",1,"1540","1540",2,"matching","1008","1008",2,"Matching"
"408102011215","bb6db2bb7e894ee6b96c81013a338db0",2,"12","12",2,"matching","22","22",2,"Matching"
"408102011215","bb6db2bb7e894ee6b96c81013a338db0",3,"18","18",2,"matching","08","08",2,"Matching"
"408102011215","bb6db2bb7e894ee6b96c81013a338db0",4,"18","18",2,"matching","26","26",2,"Matching"
"408102011215","bb6db2bb7e894ee6b96c81013a338db0",5,"13","13",2,"matching","14","14",2,"Matching"
"209201010506","bb91dac00ca941ac91a0e1569d4a6dc8",0,"##N/A##","505",2,"##N/A##","##N/A##","672",2,"##N/A##"
"209201010506","bb91dac00ca941ac91a0e1569d4a6dc8",1,"##N/A##","510",2,"##N/A##","##N/A##","477",2,"##N/A##"
"209201010506","bb91dac00ca941ac91a0e1569d4a6dc8",2,"##N/A##","30",2,"##N/A##","##N/A##","15",2,"##N/A##"
"209201010506","bb91dac00ca941ac91a0e1569d4a6dc8",3,"##N/A##","34",2,"##N/A##","##N/A##","30",2,"##N/A##"
"209201010506","bb91dac00ca941ac91a0e1569d4a6dc8",4,"##N/A##","53",2,"##N/A##","##N/A##","53",2,"##N/A##"
"209201010506","bb91dac00ca941ac91a0e1569d4a6dc8",5,"##N/A##","51",2,"##N/A##","##N/A##","46",2,"##N/A##"
