"hhid","A10itemcod_ID","s10q01a","s10q02a","s10q03aa","s10q04a","s10q05aa","s10q06a","s10q07aa","s10q08a"
"a20d042853d14207a6d8fd60663a234e",19,3,120000,3,1,,2,,
"a20eb7aa426f4d66a5c2c8e0dd06e5b0",1,2,14000,2,1,,2,,
"a20eb7aa426f4d66a5c2c8e0dd06e5b0",3,1,5000,1,1,,2,,
"a22faaa40bbb4ee3aa81d09ec5ee93ee",1,4,30000,4,1,,2,,
"a22faaa40bbb4ee3aa81d09ec5ee93ee",19,1,50000,1,1,,2,,
"a22faaa40bbb4ee3aa81d09ec5ee93ee",3,2,12000,2,1,,2,,
"a2537eed6b3a45bda7cef1e83993d7cf",1,4,30000,2,1,,2,,
"a2537eed6b3a45bda7cef1e83993d7cf",19,1,50000,1,1,,2,,
"a2537eed6b3a45bda7cef1e83993d7cf",3,1,2500,2,1,,2,,
"a253a93dccd642c9a9ced4b737a30f07",1,3,15000,4,1,,2,,
"a2d8600a7bbf44c9b630a2d8c4b465f2",3,1,5000,1,1,,2,,
"a2d8600a7bbf44c9b630a2d8c4b465f2",1,1,8000,1,2,5,,,
"a2d8600a7bbf44c9b630a2d8c4b465f2",4,1,4000,1,2,1,,,
"a333dbaff12d49f1923968e6efc23d24",3,1,3500,1,1,,2,,
"a333dbaff12d49f1923968e6efc23d24",1,2,11000,2,1,,2,,
"a3854296881447e3b50417cdd8e3e4b9",1,4,35000,2,1,,2,,
"a3854296881447e3b50417cdd8e3e4b9",4,1,5000,1,1,,2,,
"a3854296881447e3b50417cdd8e3e4b9",14,0,,0,1,,1,1,200000
"a3854296881447e3b50417cdd8e3e4b9",3,1,4000,1,1,,2,,
"a386a83ffe3f4ba1bd76dee8a9892cb9",1,2,15000,2,1,,2,,
"a399a30d9dfc41f484784fa549684c46",1,1,7000,1,1,,2,,
"a399a30d9dfc41f484784fa549684c46",22,1,8000,1,1,,2,,
"a3aa8987edac4de486425f4b97409b9b",4,1,5000,1,1,,2,,
"a3aa8987edac4de486425f4b97409b9b",3,2,10000,2,1,,2,,
"a3aa8987edac4de486425f4b97409b9b",5,1,75000,1,1,,2,,
"a3aa8987edac4de486425f4b97409b9b",1,2,15000,2,1,,2,,
"a3b83a591eaa41b7bc61371b1837cd37",3,1,4000,1,1,,2,,
"a3b83a591eaa41b7bc61371b1837cd37",1,4,15000,4,1,,2,,
"a3bb8e0be4ae482fa1b966785d45ecc4",3,1,4000,1,1,,2,,
"a3bb8e0be4ae482fa1b966785d45ecc4",1,3,25000,2,1,,2,,
"a3bb8e0be4ae482fa1b966785d45ecc4",19,1,50000,1,1,,2,,
"a3bb8e0be4ae482fa1b966785d45ecc4",4,1,3000,1,1,,2,,
"a3bb8e0be4ae482fa1b966785d45ecc4",12,1,5000,1,1,,2,,
"a3f06a0a2fca4ffc9bc3458f3f57f38d",3,1,3000,0,1,,2,,
"a3f06a0a2fca4ffc9bc3458f3f57f38d",1,1,5000,1,1,,1,1,0
"a40f971414b64ea88a3625232d1991c5",7,1,5000,1,2,1,,,
"a40f971414b64ea88a3625232d1991c5",14,1,60000,1,1,,2,,
"a40f971414b64ea88a3625232d1991c5",5,1,30000,1,1,,2,,
"a40f971414b64ea88a3625232d1991c5",4,1,5000,1,1,,2,,
"a40f971414b64ea88a3625232d1991c5",12,1,8000,1,2,1,,,
"a40f971414b64ea88a3625232d1991c5",1,2,20000,2,1,,2,,
"a40f971414b64ea88a3625232d1991c5",3,1,5000,1,1,,2,,
"a43617ac64974636ab88bfda51727916",8,1,4000,1,1,,2,,
"a43617ac64974636ab88bfda51727916",3,1,3500,1,1,,2,,
"a43617ac64974636ab88bfda51727916",1,1,4000,1,1,,2,,
"a45e2caa22b64dcd8c217a0b58482ede",14,0,,0,1,,1,1,50000
"a45e2caa22b64dcd8c217a0b58482ede",4,1,5000,1,1,,2,,
"a45e2caa22b64dcd8c217a0b58482ede",3,2,14000,2,1,,2,,
"a45e2caa22b64dcd8c217a0b58482ede",1,5,55000,5,1,,2,,
"a45e2caa22b64dcd8c217a0b58482ede",12,1,12000,1,1,,2,,
"a45e2caa22b64dcd8c217a0b58482ede",22,1,7000,1,1,,2,,
"a470f17e5d5842248fbbd8a30de5ef5b",1,2,15000,2,1,,2,,
"a470f17e5d5842248fbbd8a30de5ef5b",3,1,6000,1,1,,2,,
"a47c8925889a4d4db71a72544a72725e",1,1,2000,1,1,,1,3,0
"a47c8925889a4d4db71a72544a72725e",14,0,,0,1,,1,1,20000
"a47c8925889a4d4db71a72544a72725e",22,1,2000,1,1,,2,,
"a4c19dde7ac34680b1659848ce2a2763",5,1,100000,1,2,1,,,
"a4c19dde7ac34680b1659848ce2a2763",12,1,6000,1,1,,2,,
"a4c19dde7ac34680b1659848ce2a2763",4,2,12000,2,1,,2,,
"a4c19dde7ac34680b1659848ce2a2763",1,4,32000,4,1,,2,,
"a4c19dde7ac34680b1659848ce2a2763",19,1,60000,1,1,,1,1,0
"a4c19dde7ac34680b1659848ce2a2763",3,1,7000,1,1,,2,,
"a4f7d649e1e84934909ab70ab448c36d",1,4,24000,4,1,,2,,
"a4f7d649e1e84934909ab70ab448c36d",3,1,5000,1,1,,2,,
"a534e722545046a19b2fd366c00d8b79",1,1,6000,1,1,,2,,
"a534e722545046a19b2fd366c00d8b79",3,1,5000,1,1,,2,,
"a54fdf215157451c88ae09ffec1a26f5",1,7,50000,7,1,,2,,
"a54fdf215157451c88ae09ffec1a26f5",3,1,5000,1,1,,2,,
"a5712e96e4db498384f3d7469078d847",2,1,1,1,1,,2,,
"a5712e96e4db498384f3d7469078d847",1,5,50000,3,1,,1,1,0
"a5712e96e4db498384f3d7469078d847",14,1,300000,1,1,,2,,
"a5712e96e4db498384f3d7469078d847",3,1,6000,1,1,,2,,
"a59919020a7c4a9b846ad05a32e22092",1,1,10000,1,1,,2,,
"a59919020a7c4a9b846ad05a32e22092",3,1,7000,1,1,,2,,
"a5c1728bb041435f8123e46e908a4e57",1,5,22000,4,1,,2,,
"a5c1728bb041435f8123e46e908a4e57",4,0,,0,1,,1,1,0
"a5c1728bb041435f8123e46e908a4e57",3,1,5000,1,1,,2,,
"a5c1728bb041435f8123e46e908a4e57",14,0,,0,1,,1,1,0
"a5d4abe8a996457a8cff84d9ad08224c",3,2,10000,2,1,,2,,
"a5d4abe8a996457a8cff84d9ad08224c",1,2,15000,2,1,,1,2,0
"a5f68ddc07ac47298d03718f5af2bdaa",3,1,5000,1,1,,2,,
"a5f68ddc07ac47298d03718f5af2bdaa",12,1,6000,1,1,,2,,
"a5f68ddc07ac47298d03718f5af2bdaa",1,2,20000,2,1,,1,2,0
"a5f9c696260d498d97d20ea3fb91889d",3,1,6000,1,1,,2,,
"a5f9c696260d498d97d20ea3fb91889d",4,1,5000,1,1,,2,,
"a5f9c696260d498d97d20ea3fb91889d",1,6,63000,6,1,,2,,
"a5f9c696260d498d97d20ea3fb91889d",14,1,250000,1,1,,2,,
"a5f9c696260d498d97d20ea3fb91889d",22,0,,0,1,,1,1,18000
"a5fd27ad3bb44033b4b0158933dcd89f",3,1,7000,1,1,,2,,
"a5fd27ad3bb44033b4b0158933dcd89f",1,1,7000,1,1,,2,,
"a5fd27ad3bb44033b4b0158933dcd89f",4,1,8000,1,1,,2,,
"a5fd27ad3bb44033b4b0158933dcd89f",12,1,10000,1,1,,2,,
"a617dc93e43a4cf5ae9dda47241c5c66",3,1,7000,1,1,,2,,
"a617dc93e43a4cf5ae9dda47241c5c66",1,3,20000,2,1,,2,,
"a63eb513466a4890a63ef1ecd2c83a84",14,1,65000,0,1,,2,,
"a63eb513466a4890a63ef1ecd2c83a84",3,2,6000,2,1,,2,,
"a63eb513466a4890a63ef1ecd2c83a84",1,3,16000,3,1,,1,3,0
"a63eb513466a4890a63ef1ecd2c83a84",12,1,5000,1,1,,2,,
"a63eb513466a4890a63ef1ecd2c83a84",19,0,,0,1,,1,2,0
"a69436528a1142ab8ed8ac9db30e498c",1,2,20000,2,1,,2,,
"a69aac0bcfac499cb796600f699b9040",4,1,3000,1,1,,2,,
"a69aac0bcfac499cb796600f699b9040",12,1,6000,1,1,,2,,
"a69aac0bcfac499cb796600f699b9040",3,2,6000,2,1,,2,,
"a69aac0bcfac499cb796600f699b9040",19,1,30000,1,1,,2,,
"a69aac0bcfac499cb796600f699b9040",1,2,6000,2,1,,2,,
"a6a4bc9460134b4bb4187f88c591fb06",4,1,4500,1,1,,2,,
"a6a4bc9460134b4bb4187f88c591fb06",1,7,28000,7,1,,2,,
"a6a4bc9460134b4bb4187f88c591fb06",14,1,100000,1,1,,2,,
"a6a4bc9460134b4bb4187f88c591fb06",3,1,6000,1,1,,2,,
"a6dfcd52178f4df38c63f9b8de7cc0b4",1,2,12000,2,1,,2,,
"a6dfcd52178f4df38c63f9b8de7cc0b4",3,1,4000,1,1,,2,,
"a6e1dbbb1c59467787fc64ffa5068b3e",1,3,15000,3,1,,2,,
"a707bcb84ef641a98fc303e1ec5c6472",3,1,6000,1,1,,2,,
"a707bcb84ef641a98fc303e1ec5c6472",1,4,20000,4,1,,1,2,0
"a70bc5a3415c4931a7838a03ed27fcf1",1,4,20000,4,1,,2,,
"a712dd31d92242d1bc853de7972460ad",1,1,8000,1,1,,2,,
"a712dd31d92242d1bc853de7972460ad",19,0,,0,1,,1,1,4000
"a712dd31d92242d1bc853de7972460ad",3,0,,0,1,,1,1,0
"a71666bb30484bc1911e0dc85a42ea48",3,1,3000,1,1,,2,,
"a71666bb30484bc1911e0dc85a42ea48",1,1,8000,1,1,,2,,
"a71666bb30484bc1911e0dc85a42ea48",12,0,,0,1,,1,1,0
"a722393425134d81ab32eb45df149c58",22,0,,0,1,,1,1,0
"a722393425134d81ab32eb45df149c58",3,0,,0,1,,1,1,0
"a722393425134d81ab32eb45df149c58",1,1,4000,1,1,,1,1,0
"a73ed07efcc0466d9f70bebc82a1c3e0",3,1,7000,1,1,,2,,
"a73ed07efcc0466d9f70bebc82a1c3e0",1,3,34000,3,1,,2,,
"a74eca7ac668455b8973706d7727c292",4,1,7000,1,1,,2,,
"a74eca7ac668455b8973706d7727c292",3,2,10000,2,1,,2,,
"a74eca7ac668455b8973706d7727c292",1,2,17000,3,1,,2,,
"a75a0f25487947518decdc92c75b0daa",3,2,6000,2,1,,2,,
"a75a0f25487947518decdc92c75b0daa",1,2,14000,2,1,,1,1,2000
"a75a0f25487947518decdc92c75b0daa",13,1,7000,1,1,,2,,
"a75a0f25487947518decdc92c75b0daa",19,1,60000,1,1,,1,1,3000
"a75a0f25487947518decdc92c75b0daa",8,1,3000,1,1,,2,,
"a75a0f25487947518decdc92c75b0daa",12,1,10000,1,1,,1,1,2000
"a77784734a724e8e965b5c1eb21ed1c5",1,5,30000,5,1,,2,,
"a77784734a724e8e965b5c1eb21ed1c5",3,1,3000,1,1,,2,,
"a77784734a724e8e965b5c1eb21ed1c5",8,1,1500,0,1,,2,,
"a77f47876cb64317971cebc12353aa9b",7,0,,0,1,,1,1,0
"a77f47876cb64317971cebc12353aa9b",5,0,,0,1,,1,1,0
"a77f47876cb64317971cebc12353aa9b",3,1,5000,1,1,,2,,
"a77f47876cb64317971cebc12353aa9b",19,0,,0,1,,1,1,0
"a77f47876cb64317971cebc12353aa9b",1,2,15000,2,1,,2,,
"a7813791ed3e4fc88d7aaf44b987abe3",3,1,4000,1,1,,2,,
"a7813791ed3e4fc88d7aaf44b987abe3",1,2,12000,2,1,,2,,
"a78868abf3bc42d489361eee2c728d5f",3,0,,0,1,,1,1,0
"a78868abf3bc42d489361eee2c728d5f",22,0,,0,1,,1,1,0
"a78868abf3bc42d489361eee2c728d5f",1,1,5000,1,1,,2,,
"a78868abf3bc42d489361eee2c728d5f",4,1,4000,1,1,,2,,
"a7f5ea241ac341649741d4867759c386",1,2,10000,2,1,,2,,
"a7f5ea241ac341649741d4867759c386",13,1,4000,1,1,,2,,
"a7f5ea241ac341649741d4867759c386",3,2,15000,2,1,,2,,
"a8043a9030fc4646a179febf94f960ef",1,0,,1,1,,1,1,0
"a8043a9030fc4646a179febf94f960ef",4,1,6000,1,1,,2,,
"a826837ab1764e4aac5b3163af8f2356",4,0,,0,1,,1,1,0
"a826837ab1764e4aac5b3163af8f2356",3,1,5000,1,1,,2,,
"a826837ab1764e4aac5b3163af8f2356",14,0,,0,1,,1,1,0
"a826837ab1764e4aac5b3163af8f2356",1,4,22000,3,1,,2,,
"a82d1013ea2f4f168a864e028bab5d9f",3,1,3000,1,1,,2,,
"a82d1013ea2f4f168a864e028bab5d9f",19,1,140000,1,1,,2,,
"a82d1013ea2f4f168a864e028bab5d9f",1,1,3500,1,1,,1,1,0
"a82d1013ea2f4f168a864e028bab5d9f",4,1,4000,1,1,,2,,
"a844449b20814f93b8542b62fd72bacd",3,0,,1,1,,1,1,0
"a844449b20814f93b8542b62fd72bacd",1,6,48000,5,1,,2,,
"a844449b20814f93b8542b62fd72bacd",4,0,,2,1,,1,2,0
"a8547d88b9084fd2986c67b5ee20b9d2",12,3,15000,3,1,,2,,
"a8547d88b9084fd2986c67b5ee20b9d2",1,2,10000,2,1,,2,,
"a856368934e24214ab3693d295afaa1d",1,3,15000,3,1,,2,,
"a856368934e24214ab3693d295afaa1d",22,1,4500,1,1,,2,,
"a856368934e24214ab3693d295afaa1d",3,1,6000,1,1,,2,,
"a87976736a2d41f8a2609ace2c0b87d6",19,1,30000,1,1,,2,,
"a87976736a2d41f8a2609ace2c0b87d6",1,3,15000,3,1,,2,,
"a89e18fab188488abcd0cb20a1480dff",3,1,3500,1,1,,2,,
"a89e18fab188488abcd0cb20a1480dff",1,5,8500,2,1,,2,,
"a8b1fb8599ea4624997929d194df9851",1,4,8000,4,1,,2,,
"a8b1fb8599ea4624997929d194df9851",3,1,5000,1,1,,2,,
"a8f288b8aa41463486f98c62334e6498",14,3,600000,1,1,,2,,
"a8f288b8aa41463486f98c62334e6498",5,1,120000,0,1,,2,,
"a8f288b8aa41463486f98c62334e6498",3,1,5000,1,1,,2,,
"a8f288b8aa41463486f98c62334e6498",12,1,5000,1,1,,2,,
"a8f288b8aa41463486f98c62334e6498",4,1,2000,1,1,,2,,
"a8f288b8aa41463486f98c62334e6498",19,2,80000,2,1,,2,,
"a8f288b8aa41463486f98c62334e6498",1,4,20000,5,1,,2,,
"a90f7b9132e543c0b3fe38644a753d5b",13,1,16000,1,1,,2,,
"a90f7b9132e543c0b3fe38644a753d5b",1,1,10000,1,1,,2,,
"a947bded848b4960b979075e02823e0b",5,1,30000,1,1,,2,,
"a947bded848b4960b979075e02823e0b",3,2,8000,2,1,,2,,
"a947bded848b4960b979075e02823e0b",4,1,3000,1,1,,2,,
"a947bded848b4960b979075e02823e0b",7,1,3000,1,1,,2,,
"a947bded848b4960b979075e02823e0b",1,4,28000,2,1,,2,,
"a947bded848b4960b979075e02823e0b",12,1,6000,1,1,,2,,
"a9645d5b9bda47f780c1333f9f59af34",5,1,85000,0,1,,2,,
"a9645d5b9bda47f780c1333f9f59af34",3,1,5000,1,1,,2,,
"a9645d5b9bda47f780c1333f9f59af34",1,2,12000,2,1,,2,,
"a9645d5b9bda47f780c1333f9f59af34",4,1,2500,1,1,,2,,
"a9645d5b9bda47f780c1333f9f59af34",19,1,50000,1,1,,2,,
"a9645d5b9bda47f780c1333f9f59af34",14,2,425000,2,1,,2,,
"a983278448b344489b12dc0725752a0f",3,1,3000,1,1,,2,,
"a983278448b344489b12dc0725752a0f",1,5,45000,5,1,,2,,
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",4,3,15000,3,1,,2,,
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",19,1,100000,1,1,,2,,
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",12,4,24000,4,1,,2,,
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",5,1,70000,1,1,,2,,
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",1,8,60000,8,1,,2,,
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",3,4,24000,4,1,,2,,
"aa03153c2a6447189ce7525ca0091ffb",8,1,2000,1,1,,2,,
"aa03153c2a6447189ce7525ca0091ffb",19,1,20000,1,1,,2,,
"aa03153c2a6447189ce7525ca0091ffb",3,1,3000,1,1,,2,,
"aa03153c2a6447189ce7525ca0091ffb",13,1,7000,1,1,,2,,
"aa03153c2a6447189ce7525ca0091ffb",1,4,25000,4,1,,2,,
"aa03153c2a6447189ce7525ca0091ffb",7,2,7000,2,1,,2,,
"aa136df8e8504d02a32269f50817d1b3",1,3,30000,3,1,,2,,
"aa136df8e8504d02a32269f50817d1b3",3,2,12000,2,1,,2,,
"aa136df8e8504d02a32269f50817d1b3",8,1,2500,1,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",5,2,200000,2,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",13,2,15000,2,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",19,2,200000,2,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",12,3,12000,3,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",1,4,25000,4,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",7,1,30000,1,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",8,2,5000,2,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",3,3,20000,2,1,,2,,
"aa38fc880e904ba2ac46d9a9800110d6",21,2,350000,2,1,,2,,
"aa3ab803a21d443092f5f8dadd80ace8",3,1,3000,1,1,,2,,
"aa3ab803a21d443092f5f8dadd80ace8",1,3,15000,2,1,,2,,
"aa661ee424734440896beda39bd8c16a",3,1,5000,1,1,,2,,
"aa661ee424734440896beda39bd8c16a",12,0,,0,1,,1,1,0
"aa661ee424734440896beda39bd8c16a",19,1,40000,1,1,,2,,
"aa661ee424734440896beda39bd8c16a",1,10,60000,10,1,,2,,
"aa661ee424734440896beda39bd8c16a",4,0,,0,1,,1,1,0
"aa83e1cf46b94f75b9c21e14e5148cfa",1,1,5000,1,1,,2,,
"aa83e1cf46b94f75b9c21e14e5148cfa",3,1,3000,1,1,,2,,
"aaa693dd621d4735a9f4c38f3f52fd47",1,0,,0,1,,1,1,0
"aaa693dd621d4735a9f4c38f3f52fd47",3,1,3000,1,1,,2,,
"aaa693dd621d4735a9f4c38f3f52fd47",7,2,10000,1,1,,2,,
"aac4b6d386d94fd99021cdd494df48ce",3,1,5000,1,1,,2,,
"aac4b6d386d94fd99021cdd494df48ce",1,2,10000,2,1,,2,,
"aac4b6d386d94fd99021cdd494df48ce",4,1,4000,1,1,,2,,
"aac4b6d386d94fd99021cdd494df48ce",7,2,14000,12,1,,2,,
"aac4b6d386d94fd99021cdd494df48ce",12,1,12000,1,1,,2,,
"aaf20234393e4b348471518086ecc9ae",14,1,100000,1,1,,2,,
"aaf20234393e4b348471518086ecc9ae",19,2,55000,2,1,,2,,
"aaf20234393e4b348471518086ecc9ae",17,1,250000,1,2,1,,,
"aaf20234393e4b348471518086ecc9ae",12,1,4000,1,1,,2,,
"aaf20234393e4b348471518086ecc9ae",3,2,5000,2,1,,2,,
"aaf20234393e4b348471518086ecc9ae",13,2,10000,2,1,,2,,
"aaf20234393e4b348471518086ecc9ae",1,3,15000,3,1,,2,,
"aaf20234393e4b348471518086ecc9ae",21,1,50000,1,2,1,,,
"aaf20234393e4b348471518086ecc9ae",15,1,500000,1,2,1,,,
"aaf20234393e4b348471518086ecc9ae",7,2,2000,2,2,2,,,
"aaf8a7d0c31f4505b1ce1347e1fa236a",1,3,27000,4,1,,2,,
"aaf8a7d0c31f4505b1ce1347e1fa236a",12,1,5000,1,1,,2,,
"aaf8a7d0c31f4505b1ce1347e1fa236a",14,1,200000,1,1,,2,,
"aaf8a7d0c31f4505b1ce1347e1fa236a",3,1,3000,1,1,,2,,
"ab13ca14ee2847d19f419f2738366c55",1,2,15000,2,1,,2,,
"ab13ca14ee2847d19f419f2738366c55",4,2,10000,2,1,,2,,
"ab13ca14ee2847d19f419f2738366c55",3,2,5000,2,1,,2,,
"ab13ca14ee2847d19f419f2738366c55",19,1,30000,1,1,,1,1,6000
"ab13ca14ee2847d19f419f2738366c55",14,1,150000,1,1,,2,,
"ab3961f1b648474d9f43429f5b7d1246",14,1,300000,1,1,,2,,
"ab3961f1b648474d9f43429f5b7d1246",3,1,3000,1,1,,1,1,0
"ab3961f1b648474d9f43429f5b7d1246",1,1,3000,1,1,,1,3,0
"ab6172b948584ebe8fbc79736257ce9e",22,1,5000,1,1,,2,,
"ab6172b948584ebe8fbc79736257ce9e",1,4,12000,4,1,,2,,
"ab6172b948584ebe8fbc79736257ce9e",3,1,2000,1,1,,2,,
"ab73cccce96548df9170e9d87167ed6c",3,1,6000,1,1,,2,,
"ab73cccce96548df9170e9d87167ed6c",1,2,15000,2,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",12,2,8000,2,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",8,2,6000,3,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",1,4,12000,4,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",13,2,7000,2,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",21,2,240000,2,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",19,1,70000,1,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",5,2,100000,2,1,,2,,
"abba7c9d177a4a199469c6fa95c053fb",3,3,10500,3,1,,2,,
"abc2eb27b6f84b218491f190f7bd8dc6",1,6,28000,6,1,,2,,
"abc2eb27b6f84b218491f190f7bd8dc6",19,0,,0,1,,1,1,0
"abc2eb27b6f84b218491f190f7bd8dc6",4,1,3000,1,1,,2,,
"abc2eb27b6f84b218491f190f7bd8dc6",3,1,5000,1,1,,2,,
"abf364c5626d4e649ac20f4e8cef6935",1,1,7000,1,1,,2,,
"abf364c5626d4e649ac20f4e8cef6935",8,1,3000,1,1,,2,,
"abf364c5626d4e649ac20f4e8cef6935",3,1,3000,1,1,,2,,
"ac2a25517e0242418fc38f028b3d521d",3,1,3000,1,1,,2,,
"ac2a25517e0242418fc38f028b3d521d",1,3,6500,3,1,,2,,
"ac676794ee4c4e75966b34a47434ee1c",4,1,3000,1,1,,2,,
"ac676794ee4c4e75966b34a47434ee1c",22,1,5000,1,1,,2,,
"ac676794ee4c4e75966b34a47434ee1c",3,1,5000,1,1,,2,,
"ac676794ee4c4e75966b34a47434ee1c",1,3,16000,3,1,,2,,
"ac69f32d47824a328f80c63f576d3cbf",1,2,6000,2,1,,2,,
"ac69f32d47824a328f80c63f576d3cbf",3,1,2500,1,1,,2,,
"ac69f32d47824a328f80c63f576d3cbf",22,0,,0,1,,1,1,0
"ac6e0ef78e9b4d72ae477124a87e24b9",14,1,150000,1,1,,2,,
"ac6e0ef78e9b4d72ae477124a87e24b9",3,1,5000,1,1,,2,,
"ac6e0ef78e9b4d72ae477124a87e24b9",4,1,4000,1,1,,2,,
"ac6e0ef78e9b4d72ae477124a87e24b9",5,0,,0,1,,1,1,0
"ac6e0ef78e9b4d72ae477124a87e24b9",1,2,8000,2,1,,1,2,0
"ac6e0ef78e9b4d72ae477124a87e24b9",22,1,4000,1,1,,2,,
"ac73ab2ead5a4ebfb0068b94ff752312",3,2,6000,2,1,,2,,
"ac73ab2ead5a4ebfb0068b94ff752312",1,5,12000,5,1,,2,,
"ac73ab2ead5a4ebfb0068b94ff752312",8,1,3500,1,1,,2,,
"ac7c017773394b21bda7d7a841668f50",3,1,5000,1,1,,2,,
"ac7c017773394b21bda7d7a841668f50",1,2,14000,2,1,,2,,
"ac7c017773394b21bda7d7a841668f50",8,1,3000,1,1,,2,,
"ace3cb5f9c744f5987751f79d906599a",4,1,6000,1,1,,2,,
"ace3cb5f9c744f5987751f79d906599a",1,8,80000,8,1,,2,,
"ace3cb5f9c744f5987751f79d906599a",19,3,165000,3,1,,2,,
"ace3cb5f9c744f5987751f79d906599a",14,1,280000,1,1,,2,,
"ace3cb5f9c744f5987751f79d906599a",12,2,30000,2,1,,2,,
"ace3cb5f9c744f5987751f79d906599a",22,1,12000,1,1,,2,,
"ace3cb5f9c744f5987751f79d906599a",3,1,6000,1,1,,2,,
"acf39bf029504f5e8dcedba3100d2c39",1,2,10000,2,1,,2,,
"acf39bf029504f5e8dcedba3100d2c39",3,1,3000,1,1,,2,,
"acfd9733bf3547429840ea79464086ce",3,1,5000,1,1,,2,,
"acfd9733bf3547429840ea79464086ce",1,2,10000,2,1,,2,,
"acfd9733bf3547429840ea79464086ce",8,1,4500,1,1,,2,,
"ad03535f108d4cfeabc86f7a666d79f7",14,0,,1,1,,1,1,75000
"ad03535f108d4cfeabc86f7a666d79f7",3,1,3000,1,1,,2,,
"ad03535f108d4cfeabc86f7a666d79f7",1,3,6000,3,1,,2,,
"ad0c844fd9544b1897a7833830739253",1,4,17000,4,1,,2,,
"ad0c844fd9544b1897a7833830739253",4,1,2000,1,1,,2,,
"ad127429c6754ef7a5d061dfd0d3a1a2",1,1,4500,1,1,,2,,
"ad127429c6754ef7a5d061dfd0d3a1a2",3,0,,1,1,,2,,
"ad4274ea317c409b998bc6dfbf7bd78b",1,2,24000,2,1,,2,,
"ad4274ea317c409b998bc6dfbf7bd78b",3,1,5000,1,1,,2,,
"ad4274ea317c409b998bc6dfbf7bd78b",4,1,5000,1,1,,2,,
"ad4274ea317c409b998bc6dfbf7bd78b",14,0,,0,1,,1,1,60000
"ad56e4bfe4c241f498d03dcaaf93220e",3,1,3500,1,1,,2,,
"ad56e4bfe4c241f498d03dcaaf93220e",1,1,6000,1,1,,2,,
"ad59cb3bb3fa4b73bc012cdde2e9ddb9",3,2,7000,1,1,,2,,
"ad59cb3bb3fa4b73bc012cdde2e9ddb9",1,4,12000,3,1,,2,,
"ad5ca01a4fdc4123b5b5e7cf4f1cda95",3,1,5000,1,1,,2,,
"ad5ca01a4fdc4123b5b5e7cf4f1cda95",8,1,3000,1,1,,2,,
"ad5ca01a4fdc4123b5b5e7cf4f1cda95",1,2,20000,2,1,,2,,
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",5,2,80000,2,1,,2,,
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",3,2,8000,2,1,,2,,
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",1,6,24000,6,1,,2,,
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",13,1,10000,1,1,,2,,
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",12,2,15000,2,1,,2,,
"adc4acbf9dfe49ce9db9359a5f504705",3,1,4000,1,1,,2,,
"adc4acbf9dfe49ce9db9359a5f504705",1,2,8000,2,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",22,2,20000,2,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",19,2,150000,2,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",20,10,70000,10,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",5,2,120000,2,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",12,2,12000,2,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",4,3,10000,3,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",8,3,10000,3,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",3,3,21000,3,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",1,10,100000,10,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",9,1,3000,1,1,,2,,
"adc8d19d7b854ad2b55080dcea3f17dc",21,7,70000,7,1,,2,,
"ae27fef1eb8348198a53ae84cfe8ef22",13,1,6000,1,1,,2,,
"ae27fef1eb8348198a53ae84cfe8ef22",12,1,3500,1,1,,2,,
"ae27fef1eb8348198a53ae84cfe8ef22",1,3,15000,3,1,,2,,
