"hhid","h9q03a__1","h9q03a__2","h9q03a__3","h9q03a__4","h9q03a__5","h9q03a__7","h9q03a__6","h9q11a","h9q12a","h9q13a","h9q14a","h9q15a","h9q16a"
"ae4c75329ca646b8bd1b549b06d75cd0",2,2,2,2,2,2,2,1,2,1,2,2,2
"aeb4faa95e384022a498144775c18344",2,2,2,2,2,2,2,2,2,2,,2,2
"aeb8218a028e45faa144a2d25b6a7052",2,2,2,2,2,2,2,2,2,2,,2,2
"aef5c74f575e4c658e5d0c37ca3bd8ff",2,2,2,2,2,2,2,2,2,2,,2,2
"af0fcac55cdd4b32849c92d4af701f79",2,2,2,2,2,2,2,1,2,2,,2,2
"af49828203054f41908ae4b4ec3704a1",2,2,2,2,2,2,2,1,2,1,2,2,2
"af623be31a5c4e259e34bc0c0e007e69",2,2,2,2,2,2,2,2,2,2,,2,2
"af862d9321024e2e8d76ccb19311a45e",2,2,2,2,2,2,2,2,2,2,,2,2
"af89955371c94eebb69ffdaa1425a87c",2,2,2,2,2,2,2,2,2,2,,2,2
"af8e6ef8dfdd43469010bdeb00ecab88",2,2,2,2,2,2,2,2,2,2,,2,2
"afac3402b6234ab68aa20bb82645a9ae",2,2,2,2,2,2,2,2,2,2,,2,2
"afb120116c7549488abd82b39afbef69",2,2,1,2,2,2,2,1,2,1,2,1,2
"afb6161ef4fc480bb45b596e512c6c2f",2,2,2,1,2,2,2,1,2,1,2,1,2
"afecf3d47a4444d2aedac11fc292f425",2,2,1,2,2,2,2,1,2,2,,2,2
"aff7542ceb094dd7ae8a988ffa992e0e",2,2,2,2,2,2,2,2,2,2,,2,2
"b0013a5fffb049cbb0e93b737aa1b31c",2,2,2,2,2,2,2,1,2,1,2,1,2
"b00df0b7d5de4309b979e81bfddb33b6",2,2,2,2,2,2,2,2,2,2,,2,2
"b012f7585ca645faa11331bd81bd4c6d",2,2,2,2,2,2,2,2,2,2,,2,2
"b0166821df2b407d812f4c70a4a4e1eb",2,2,2,2,2,2,2,2,2,2,,2,2
"b016c0c6b4114b7f8f5544a797f3757d",2,2,2,2,2,2,2,2,2,2,,2,2
"b026906162bf45b2803ab6c99981f8bd",2,2,2,2,2,2,2,1,2,1,2,1,2
"b0719444cd0e4635918bca132a618497",2,2,2,2,2,2,2,1,2,2,,2,2
"b0781c48a90947178ccdcf980f7e0801",2,2,2,2,2,2,2,2,2,2,,2,2
"b090658cc69b4f5e90a0d2626b571a9a",2,2,2,2,2,2,2,2,2,2,,2,2
"b09a045bf22d4d7aa98ab4463f8612e4",2,2,2,2,2,2,2,1,2,2,,2,2
"b09aa1bab5924412ac37e4f869ad3ab0",1,2,2,2,2,2,2,1,1,1,1,2,2
"b0d9f19237d647f681ce5e38a84a7c57",2,2,2,2,2,2,2,2,2,2,,2,2
"b11aea0ef7944c78b80144c645a21aad",2,1,2,2,2,2,2,2,2,2,,2,2
"b1390cc91daf4acf8611fdf2ac23e6c1",2,2,2,2,2,2,2,1,2,2,,2,2
"b16831c1847e455fa0ca1812b1b79b39",2,2,2,2,2,2,2,2,2,2,,2,2
"b19717862cb64ba69ce3562d2390f834",2,2,2,2,2,2,2,2,2,2,,2,2
"b1ba139be20a476a92f80354da057d69",2,2,2,2,2,2,2,2,2,2,,2,2
"b1c6ae39c4b04f4f8d31e1e427d0835c",2,2,2,2,2,2,2,1,2,1,2,2,2
"b1d7d261c890446e99c3451b9dd31204",2,2,2,2,2,2,2,2,2,2,,2,2
"b1dadb98e37a4262905f2e07f808632a",2,2,2,2,2,2,2,1,2,1,2,1,2
"b216b38acae14b0fa6f203c0281e1251",2,2,2,2,2,2,2,2,2,2,,2,2
"b21dd9c657fa4b43814e9d4ebc1330a2",2,2,2,2,2,2,2,2,2,2,,2,2
"b25338e731d649f39ae383e5650f0fa1",2,2,2,2,2,2,2,2,2,2,,2,2
"b25fa7e0585447939c37bedcb2b795de",1,2,2,2,2,2,2,1,1,1,1,1,1
"b2c20200638749669e0a8205da4d5777",2,2,2,2,2,2,2,1,2,1,2,2,2
"b2cf8e520bcf4bcbade9e01df5cefd25",2,2,2,2,2,2,2,2,2,2,,2,2
"b304b9aac6f64ce2bbd169da0b8566fd",2,2,2,2,2,,,1,2,1,2,1,2
"b34609868f5447a6b3b3952c13a6ed01",2,2,2,2,2,2,2,2,2,2,,2,2
"b3767470d6d74c919b0527a9b6956c38",2,,,,,,1,1,2,2,,2,2
"b388d412cb444c89b5de405dc4318c87",2,2,2,2,2,2,2,1,2,2,,2,2
"b3cf8f97e1874ccdba4f9a7dbbb7e279",2,2,2,2,2,2,2,1,2,2,,2,2
"b3d8fc44948248aa9d1f4543f23f0eb0",2,2,2,2,2,2,2,2,2,2,,2,2
"b41fde9e216b45a0ae969f0ab7575d9a",2,2,2,2,2,2,2,2,2,2,,2,2
"b4309d1edc87496e83d28b1134440537",2,2,2,2,2,2,2,2,2,2,,2,2
"b443e69b745a4e639d5c5fbc2ca2747d",2,2,2,2,1,2,2,1,2,1,2,1,2
"b47741ccfd6147e895160b58faedc9fe",2,2,2,2,2,2,2,2,2,2,,2,2
"b484669dfd794540972081baeae06e64",2,2,2,2,2,2,1,2,2,2,,2,2
"b48aec9268e84c96bf4b4d2b2e1f1603",2,2,2,2,2,2,2,1,2,1,2,1,2
"b48da5e20cd345118cc7a64425e6ec16",2,2,2,2,2,2,2,2,2,2,,2,2
"b49cb96575cd4c33ae29420e0390a89e",2,2,2,2,2,2,2,2,2,2,,2,2
"b4d4897bfba04a22a0ad2a26171fb80b",2,2,2,2,2,2,2,2,2,2,,2,2
"b4e9b9bda3f341ed9045ab3211cdf7f6",2,2,2,2,2,2,2,2,2,2,,2,2
"b5026e18272641b58b4915a3fe13b5ae",2,2,2,1,2,2,2,2,2,2,,2,2
"b56b92649652412db607fe86d3d5d5be",2,2,2,2,2,2,2,1,2,2,,2,2
"b597401743994f5690b81ea2633fcc31",1,2,2,2,2,2,2,1,1,1,1,1,1
"b5b05a8426f04ac29ba2aa3089320756",2,2,2,1,2,2,2,1,2,1,2,2,2
"b5cb37f16e3347448b3e7ff46baec769",2,2,2,2,2,1,2,1,1,2,,2,2
"b5e28ef726c94419b724cab4896077aa",2,2,2,2,2,2,2,1,2,2,,2,2
"b615c53133f941278e95e376aba20b6d",2,2,2,2,2,2,2,2,2,2,,2,2
"b6680083ccb8401194fd889d5eadc656",2,2,2,2,2,2,2,2,2,2,,2,2
"b68513ab0b61417a9c63f856a46f4428",2,2,2,2,2,1,2,2,2,2,,2,2
"b6b432523c554b4d8eedd47b989b4d15",2,2,2,2,2,2,2,2,2,2,,2,2
"b6b832111eed4cf0b70e637427a21670",2,2,2,2,2,2,2,2,2,2,,2,2
"b6f18c8bff3c4eaba741b26897b6d347",2,2,2,2,2,2,2,2,2,2,,2,2
"b6f894e9a3924d45a1f23e72ce88d4ee",2,2,2,2,2,2,2,1,2,1,2,1,2
"b6fec56ac9ed432092bdd5af2f5e0fb7",2,2,2,2,2,2,2,2,2,2,,2,2
"b718d47e034f4ec28b5d864812ece8f6",2,2,2,2,2,2,2,2,2,2,,2,2
"b7412a03686641798ffd83930c93e675",2,2,2,2,2,2,2,2,2,2,,2,2
"b76681e65407465ab760a8b749cb8b7c",2,2,2,2,2,2,2,2,2,2,,2,2
"b76a3b02d1bc47b0b3855cd6a90aa9ae",2,2,2,2,2,2,2,2,2,2,,2,2
"b7810d25dfad457fb8c837fd979de873",2,2,2,2,2,2,2,2,2,2,,2,2
"b7b342d19fba48e5bfe3e0f080e60b26",2,2,2,2,2,2,2,2,2,2,,2,2
"b7c3c20b684745119a23634fd117ae88",2,2,2,2,2,2,2,2,2,2,,2,2
"b7c55d82cf80491faabff2f791dc9b75",2,2,2,2,2,2,2,1,2,2,,2,2
"b7c93161f8804f008a6db381b65b3b3c",2,2,2,2,2,2,2,1,2,1,2,1,2
"b7cc6626a4df403db96ade9d59d61be9",2,2,2,2,2,2,2,2,2,2,,2,2
"b7d2405ea17b41a893297e8ae87c94e9",2,2,2,2,2,2,2,1,2,1,2,1,2
"b7ec73634f8a4bc592dc38ea1898ba0e",2,2,2,2,2,2,2,2,2,1,2,1,2
"b7f097f5ec9b480d82d34047837ce249",2,2,2,2,2,2,2,2,2,2,,2,2
"b7f34ce760a3409bbfffd7d641e9120d",2,2,2,2,2,2,2,1,2,2,,2,2
"b7f4e293a5fc426aa4dbc516331c06d2",2,2,2,2,2,2,2,1,2,2,,2,2
"b80523d51b914db880772bccb6d46519",2,2,2,2,2,2,2,2,2,2,,2,2
"b80b8562fa0b4736bb363f3f32eabd58",2,2,2,2,2,2,2,2,2,2,,2,2
"b81c9a390c9346bfae26590c802ed1b4",2,2,2,2,2,2,2,2,2,2,,2,2
"b8308fefffb84ef6afc50afd4c1e88f5",2,2,2,2,2,2,2,2,2,2,,2,2
"b839a59cd95d49dc9ead94ed2356ee43",2,2,2,2,2,2,2,2,2,2,,2,2
"b8449cee447b48e1bebe3cc96a19a51d",2,2,2,2,2,2,2,1,2,2,,1,2
"b8473c9d33314a2f82d294e5535af003",2,2,2,2,2,2,2,2,2,2,,2,2
"b85980ed05a54f8fbc252ff4e23cefb4",2,2,2,2,2,2,2,2,2,2,,2,2
"b86eb2626ec2482e8df54c31d089f3ea",2,2,2,2,2,2,2,1,2,1,2,1,2
"b885cb150f8f43c78a66e4b3fd15d7ab",2,2,2,2,2,2,2,2,2,2,,2,2
"b88e7c95f82444e29a7a8db4f0fe8be7",2,2,2,2,2,2,2,2,2,2,,2,2
"b89402f780e743979fdc07c6e41300d1",2,2,2,2,2,2,2,1,2,2,,2,2
"b8ba9e84a6104122b6825514fcf2e1bc",2,2,2,2,2,2,2,2,2,2,,2,2
"b8bb460dec1f49249567b6cfeebe2013",2,2,2,2,2,2,2,1,2,1,2,1,2
"b8e2cea8f2cb41658f39a0a0c0f62823",2,2,2,2,2,2,2,1,2,2,,2,2
"b8ec23406ddd4322af5d0c32037a03c5",2,2,2,2,2,2,2,1,2,2,,2,2
"b9108f80ac9c4ea7b6260068899c6c5b",2,2,2,2,2,2,2,2,2,2,,2,2
"b92a0b68bfd8486396d2cdaceb524ec4",2,2,2,2,2,2,2,1,2,2,,2,2
"b95c3f256b444b43b39196be9d7b4dcc",2,2,2,2,2,1,2,2,2,2,,2,2
"b964100c9f3c4b2d9a01418630c3aa61",2,2,2,2,2,2,2,2,2,2,,2,2
"b96eb55f18e548919c2745e935785593",2,2,2,2,2,2,2,1,2,2,,2,2
"b98f427fb06841d4859bf39fa28d4ff1",1,2,2,2,2,2,2,1,1,2,,2,2
"b99143ca74184f33a91ebc8db49f3ef9",2,2,2,2,2,2,2,2,2,2,,2,2
"b991f018797a4ac69cdd5e12ed1eb1bb",2,2,2,2,2,2,2,2,2,2,,2,2
"b99303e6cfd04d169e3c5816bebd8aa0",2,2,2,2,2,2,2,2,2,2,,2,2
"b9bdff7f66314b48aba37875c21c57c8",2,2,2,2,2,2,2,2,2,2,,2,2
"b9c14f2fe5c54701a464a820ab60157f",2,2,2,2,2,2,2,2,2,2,,2,2
"b9eff8f172ee42e0b824fe36749a1f46",2,2,2,2,2,2,2,1,2,1,2,2,2
"b9f0ab277d574f02b69370c737213267",2,2,2,2,2,2,2,2,2,2,,2,2
"b9ff3bfd5fd147168b5fcc0ce3e89583",2,2,2,2,2,2,2,2,2,2,,2,2
"ba1e88a87d044941874f5451bbc5bcfd",2,2,2,2,2,2,2,2,2,2,,2,2
"ba2ce38d51a74c28a29bf26bd79e8e86",2,2,2,2,2,2,2,1,2,1,2,1,2
"ba679ebab7a24078a059771ed2c6d798",2,2,2,2,2,2,2,2,2,2,,2,2
"ba7f4486c8b646b586fff76bc63694a1",2,2,2,2,2,2,2,1,2,1,1,1,1
"ba81be4a3ee64134b255a3f8956baf6e",2,2,2,2,2,2,2,1,2,1,2,1,2
"ba98465a8d674c38a712ba4090d8f502",,2,2,2,2,2,2,2,2,2,,2,2
"ba9e0d497a294929b1f91c16efc88dd7",1,2,2,2,2,2,2,1,1,1,1,1,2
"baa1137dc2a14b808dc19162fdd0b69a",2,2,2,2,2,2,2,1,2,1,2,1,2
"baad02af91cd49d59fb922375b6570f0",2,2,2,2,2,2,2,1,2,2,,1,2
"baae5a260fa144fca69a974635fa114d",2,2,2,2,2,2,2,1,2,2,,1,1
"babce4c54f7948a79ce986d72bae32d8",2,2,2,2,2,2,1,2,2,2,,2,2
"bac1e1a10a5a44babb6cf21463891f45",2,2,2,2,2,2,2,2,2,2,,2,2
"baf140fd09684716b150ac68f1c0a61a",2,2,2,2,2,2,2,2,2,2,,2,2
"bb134e8f81b344a9a30131d02b84b34e",2,2,2,2,2,2,2,2,2,2,,2,2
"bb29554f6b394b429eed575c62b42025",2,2,2,2,2,2,2,1,2,1,2,1,2
"bb2f433ee23341c386a88d9932949166",2,2,2,2,2,2,2,2,2,2,,2,2
"bb41822c4af74293847663a7814f61d8",2,2,2,2,,2,2,2,2,2,,2,2
"bb44a9ee67c3467fa656949b2ad7063e",2,2,2,2,2,2,2,2,2,2,,2,2
"bbb14758455e472182e8d6a98ef60b89",2,2,2,2,2,2,2,2,2,2,,2,2
"bbe988d76e74439997133682935ed301",2,2,2,2,2,2,2,2,2,2,,2,2
"bbfcdd7904cf47f09f984394a4611b0b",2,2,2,2,2,2,2,2,2,2,,2,2
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",2,2,2,1,2,2,2,2,2,2,,2,2
"bc968aaf6f2d41b789eda8af7be667f6",2,2,2,2,2,2,2,2,2,2,,2,2
"bc9cfee31ebe4ac4bd5f00c51c333716",2,2,2,2,2,2,2,2,2,2,,2,2
"bcb37722cebc401e8080e2fe4f31d2d0",2,2,2,2,2,2,2,2,2,2,,2,2
"bcdabcdc67f74aceb06fa8d9e2d6b375",2,2,2,2,2,2,2,2,2,2,,2,2
"bce2cbdf226842779f36c61b8f757fa9",2,2,2,2,2,2,2,1,1,1,1,1,1
"bd0999e0527a44a685f525c83388d4d4",2,2,2,2,2,2,2,2,2,2,,2,2
"bd1c08d3f7ad474a8b43305da8b6a540",2,2,2,2,2,2,2,2,2,2,,2,2
"bd27f73982f14a068a8210bfb2dbbbc1",2,2,2,2,2,2,2,1,2,2,,2,2
"bd72aee8d4164067b0e2a4fbd4e254a2",2,2,2,2,2,2,2,2,2,2,,2,2
"bd7f6a475cac41cea98b2ce0f43d9c9b",2,2,2,2,2,2,2,2,2,2,,2,2
"bd958d37bb45409d8796ee5de9a75ee6",2,2,2,2,2,2,2,2,2,1,2,2,2
"bdb354bb8e6d4a948371343ed30a4078",2,2,2,2,2,2,2,2,2,2,,2,2
"bdb4e1273cf948b59b09ae2d8b907fa7",2,2,2,2,2,2,2,1,1,2,,2,2
"bdb8c4168948429d823bcabe930f0129",2,2,2,2,2,2,2,2,2,2,,2,2
"bdc980caf79846869af8048b704a6997",2,2,2,2,2,2,2,1,2,2,,2,2
"bdf2414dcc9e40008d670974bfbb1dda",2,2,2,2,2,2,2,1,2,1,2,1,2
"bdfde6bf76fa4e6690cc3f692657de57",2,2,2,2,2,2,2,1,2,2,,2,2
"be2216cf68aa4bb6a6aee19d9ea8f5c9",2,2,2,2,2,2,2,1,2,2,,2,2
"be4e3dfc53034885a1a42d4840817c88",2,2,2,2,2,2,2,2,2,2,,2,2
"be66986323ae4c40a8bada668061e09b",2,2,2,2,2,2,2,2,2,2,,2,2
"be88971398b34b26bafc41624920e7e5",2,2,2,2,2,2,2,1,2,2,,2,2
"be8dde780cd14d3aaf9eeaf0332ca597",2,2,2,2,2,2,2,2,2,2,,2,2
"bec29af61e624ba1b0d5bb1137ee3d87",2,2,2,2,2,2,2,2,2,2,,2,2
"bed3e73713634cebbc2c9bbd8f5cf072",2,2,2,2,2,2,2,2,2,1,2,2,2
"bed473acc27844feb5141ea3784501de",2,2,2,2,2,2,2,1,2,1,2,1,2
"bed8e25a73cd4da5bc9268c678f8ba01",2,2,2,2,2,2,2,2,2,2,,2,2
"beeb3f06ae924d9aaf19e0ebd2be5f0b",2,2,2,2,2,2,2,1,2,1,2,1,2
"bef86061296b4b76b955447d27508c08",2,2,2,2,2,2,2,1,2,1,2,2,2
"bf17905834a842e9aec1da4afcef6c60",2,2,2,2,2,2,2,1,2,1,2,2,2
"bf3be37bfc524376819d8ffe6f93ded9",2,2,2,2,2,2,2,2,2,2,,2,2
"bf72a91253c842b68d0dd23b776d4313",2,2,2,2,2,2,2,1,2,1,2,1,2
"bf9d7ec3f37e488e92f82ba237bfaa31",2,2,2,2,2,2,2,2,2,2,,2,2
"bfbf1e4818414221b069ef352d8a1964",2,2,2,2,2,2,2,2,2,2,,2,2
"bfc79892ff7141d78ac1f519614428f8",2,2,2,2,2,2,2,2,2,2,,2,2
"bfd186f96bc94ef0a7a76be13a222570",2,2,2,2,2,2,2,2,2,2,,2,2
"bfff76973b0f4a6eacf29d6eca7c37d5",2,2,2,2,2,2,2,1,2,1,2,2,2
"c00e2d51bb424d518fb62d0431aed082",2,2,2,2,2,2,2,1,2,2,,2,2
"c01cead2bfe64a6d81549572f0a83340",2,2,2,2,2,2,2,2,2,2,,2,2
"c020cfe5c05a4a75b677ec4fc55a256d",2,2,2,2,2,2,2,2,2,2,,2,2
"c0512c0cad7d4c5c866d72a138ec9d69",2,2,2,2,2,2,2,1,2,1,2,2,2
"c057a0ae94a948da99fc510c2ec51e8e",2,2,2,2,2,2,2,1,2,1,2,1,2
"c07d993a72ec4f05bbcd6fd152c35052",,2,2,2,2,2,2,1,2,1,2,2,2
"c08223acc5a8485e8de6744a289cc415",2,2,2,2,2,2,2,1,2,2,,2,2
"c0869f127ed3419f887a4753a8e80f63",2,2,2,2,2,2,2,2,2,2,,2,2
"c08d7f3d06be445f9599a2704a72a3d3",2,2,2,2,2,1,2,2,2,2,,2,2
"c0d1b04857314dd488addfd633f906d3",2,2,2,2,2,2,2,2,2,2,,2,2
"c0f54fb6aef14c8d8096200c4fe48dfd",2,2,2,2,2,2,2,1,2,2,,2,2
"c105276c77a147689a5b0e4b1a860c11",2,2,2,2,2,2,2,1,2,2,,2,2
"c13d65cf6d1e447cafc940376bb118f1",2,2,2,2,2,2,2,1,2,1,2,1,2
"c147f6c2bf0749a1b6976ad60b12ff0e",2,2,2,2,2,2,2,1,2,2,,2,2
"c1547031f9684f01baf77e58b6cbbebb",2,2,2,2,2,2,2,2,2,2,,2,2
"c160bc82970746518c83fbd77fab9b22",2,2,2,2,2,2,2,1,2,2,,2,2
"c16d96403d4844d78a43024ca4ff315e",2,2,2,2,2,2,2,2,2,2,,2,2
"c19b80977d444d4baea4229850d6883e",1,2,2,2,2,2,2,1,1,2,,2,1
"c1c101a7b4004711982213dc6c11f2c2",2,2,2,2,2,2,2,1,2,1,2,1,2
"c1cab02df2844dada988b3f8b20be4c6",2,2,2,2,2,2,2,2,2,2,,2,2
"c1d89c0ae646439ba17d94c3581ebb41",2,2,2,2,2,2,2,2,2,2,,2,2
"c1e0914c45ef425bb761309bf7625bf2",2,2,2,2,2,2,2,1,2,2,,2,2
"c1f5cb68243e4370ba4103ce526854c7",2,2,2,2,2,2,2,1,2,1,2,2,2
"c212a28ff79e4ca99099ee42e92a7075",2,2,2,2,2,2,2,2,2,2,,2,2
"c21897c536a245d198ab17088b5c842e",2,2,2,2,2,2,2,2,2,2,,2,2
"c21ca172b2704a3da90994ff191b0c83",2,2,2,2,2,2,2,2,2,2,,2,2
"c22c8886f04f4b3cb0023fe36f332872",2,2,2,2,2,2,2,1,2,2,,2,2
"c2546dd3727f488d94a0a57bdbf1421b",2,2,2,2,2,2,2,2,2,2,,2,2
"c2552b6db5424961a263d36209479e71",2,2,2,2,2,2,2,2,2,2,,2,2
"c260e6f3b351439a85dd2b8bbeaa8cf7",2,2,2,2,2,2,2,1,2,1,2,2,2
"c27fb44de024448e8d117488de51b37b",2,2,2,2,2,2,2,2,2,2,,2,2
"c29ccb7007c14dc1a36acf811a01839c",2,2,2,2,2,2,2,2,2,2,,2,2
"c2a181b861284c4b92bfdf46e3fab83f",2,2,2,2,,2,2,1,2,2,,2,2
"c2aca8d760cb43078a7f97c91fdaaeb9",2,2,2,2,2,2,2,1,2,1,2,1,2
"c2d4e5e48dc14e2bbea835b367432777",2,2,2,2,2,2,2,2,2,2,,2,2
"c2f8f2d050d84e548f55f3fb3385ee82",2,2,2,2,2,2,2,1,2,2,,2,2
"c31b5683d2e54d6fb50776689fbd7149",2,2,2,2,2,2,2,2,2,2,,2,2
"c3493b9c563d49ca882e3ccc4a5eb4bc",2,2,2,2,2,2,2,2,2,2,,2,2
"c355925c84ec4dc5a94e976ba1f06102",2,2,2,2,2,2,2,2,2,2,,2,2
"c3619c9cc0ff496da2d064b12f525722",2,2,2,2,2,2,2,1,2,2,,2,2
"c36cdc633d9b406c8dbba35ed487d325",2,2,2,2,2,2,2,1,2,1,2,2,2
"c38001d9720a4dcf8d42b8abd3e7aea7",2,2,2,2,2,2,2,2,2,2,,2,2
"c38229ae4b5d4de0bff50c0a4e104f18",2,2,2,2,2,2,2,2,2,2,,2,2
"c38ed4e9da4241458af9b822239ce2a2",2,2,2,2,2,2,2,1,2,2,,2,2
"c3bec3af1c4f432fa0c5cb6153099edb",2,2,2,2,2,2,2,1,2,2,,2,2
"c3db1a75cf4844b0a93d109bf42a4cc5",2,2,2,2,2,2,2,2,1,1,2,1,2
"c3ddd061cabf4789a892cac3aba2da07",2,2,2,2,2,2,2,2,2,2,,2,2
"c3e2341ab5334952b63af694bed6d456",2,2,2,2,2,2,2,1,2,2,,2,2
"c3eb26f27f1f4d5586980720c0a7f4f5",2,2,2,2,2,1,2,1,2,1,2,2,2
"c3fa2a71206342448acd05c76dd1608a",2,2,2,2,2,2,2,2,2,1,2,2,2
"c402187d05cb46b7ba63c2a2a4ea34c8",2,2,2,2,2,2,2,1,2,2,,2,2
"c425499fb492474baadb6d82d3a1ba58",2,2,2,2,2,2,2,2,2,2,,2,2
"c446926de7204deeb80ecda6f7bcf719",2,2,2,2,2,2,2,2,2,2,,2,2
"c4594434467a4b8cbf8dab6c5c2a69a7",2,2,2,2,2,2,2,2,2,2,,2,2
"c46722124c604781b5f19112c84c83a7",2,2,2,2,2,2,2,1,2,1,2,1,2
"c46bbb247a09427a8dff859af69ab6d7",2,2,2,2,2,2,2,2,2,2,,2,2
"c479af7c7ced4f1e863d7665d1246eec",2,2,2,2,2,2,2,2,2,2,,2,2
"c49b767324ae47f59df2a60d236b6eb0",2,2,2,2,2,2,2,1,2,1,2,2,2
"c4b6ff81b58f4df9809172ea18f79f7a",2,2,2,2,2,2,2,1,2,1,2,2,2
"c4b8c9463c1c40efb1d1c36d652aa831",2,2,2,2,2,2,2,2,2,2,,2,2
"c4bfd881db4849bcacca22abf8cb7a02",2,2,2,2,2,2,2,2,2,2,,2,2
"c4e1275bcecd4dd1a79acc66ea01d811",2,2,2,2,2,2,2,2,2,2,,2,2
"c4e19cc8b4c6486ea978a911c509f377",2,2,2,2,2,2,2,2,2,2,,2,2
"c500764c2b094d1b91dc9dc8cf49d3aa",2,2,2,2,2,2,2,1,2,2,,2,2
"c51efef6d096409fb216b851ce3f6f20",2,2,2,2,2,2,2,1,2,2,,2,2
"c5267533e49e433f8474eabc153c6cf4",2,2,2,2,2,2,2,1,2,2,,2,2
"c542d7add8214420897df6776abab710",2,2,2,2,2,2,2,1,2,1,2,1,2
"c543112060e04f9ba9e340483d9ba8e3",2,2,2,2,2,2,2,2,2,2,,2,2
"c551d4e31d6c44daa64e43dd806f1c83",2,2,2,2,2,2,2,2,2,2,,2,2
"c558d59ecde74d658c636825086bab14",2,2,2,2,2,2,2,2,2,2,,2,2
"c57051707bd44559b93c5403acc7603d",2,2,2,2,2,2,2,2,2,2,,2,2
"c5a5a13f59374604bbbaaa42b8ae58bc",2,2,2,2,2,2,2,2,2,2,,2,2
"c5c063abced0429384ee211597f3156b",2,2,2,2,2,2,2,2,2,1,2,2,2
"c5f280c7955f41b1a064d07555caf989",2,2,2,2,2,2,2,2,2,2,,2,2
"c60685e1e0a840508a2fd4ca315ef5b2",2,2,2,2,2,2,2,2,2,2,,2,2
"c6195e760ad248808e6f22c1b336cb2b",2,2,2,2,2,2,2,1,2,1,2,1,2
"c631319a6e504d1a9d2ef03f438a8395",1,2,2,2,2,2,2,1,1,1,2,1,1
"c672847bea0742a88fa60f79ce148331",2,2,2,2,2,2,2,2,2,2,,2,2
"c68e8df09cf346289788bb608f2094d0",2,2,2,2,2,2,2,2,2,2,,2,2
"c691fbfb9e0a433aa0d5a8f0d09d7436",2,2,2,2,2,2,2,2,2,2,,2,2
"c6b8a07762ad452b806a35c5df42a8f0",2,2,2,2,2,2,2,1,2,1,2,1,2
"c6be78d8dbbf42e3874c9f8ac5c61f5c",2,2,2,2,2,2,2,2,2,2,,2,2
"c6e6881d681f46af9efc2f27e64fcdc4",2,2,2,2,2,2,2,1,2,1,2,1,2
"c6e697e328b142b0bd4cbb9135607b2c",2,2,2,2,2,2,2,1,2,2,,2,2
"c6e99adda75b46bf982be5c4e40c1295",2,2,2,2,2,2,2,1,2,1,2,1,2
"c6f7d03ed47b41b7a01deef790d717c7",1,2,2,2,2,2,2,2,1,2,,2,2
"c6fdaea274514bceab3e47e3b5ecf171",2,2,2,2,2,2,2,2,2,1,2,2,2
"c70dd1803b324b92b2796bb328ff2f5c",2,2,2,2,2,2,2,1,2,1,2,2,2
"c733fc061f9b4380b26345c6b2aa88cd",2,2,2,2,2,1,2,1,2,2,,2,2
"c74969fb51ae4e04bec6101dcbcea596",2,2,2,2,2,2,2,2,2,2,,2,2
"c750b07c2ad94e189166ce5e4e05951a",2,2,2,2,2,2,2,2,2,2,,2,2
"c75b833712cc44b39d08fd45d1b9db63",2,2,2,2,2,2,2,2,2,2,,2,2
"c7632c0a1cb842ec904cfc3c3324aaf7",2,2,2,2,2,2,2,2,2,2,,2,2
"c76b396bcdd9442ca1ed14ef29faa909",2,2,2,2,2,2,2,1,2,1,2,1,2
"c77eec233dd34f078d3856a95b984616",2,2,2,2,2,2,2,1,2,1,2,2,2
"c85b148132f44909ae6cac0a78676239",2,2,2,2,2,2,2,2,2,2,,2,2
"c8c4a9e0dbad4d3188d4482fca26d9fc",2,2,2,2,2,2,2,1,2,2,,2,2
"c8d27e13b1764c378183c91d44e54ffb",1,2,1,2,2,2,2,1,1,2,,2,1
"c9038d38b39d47299216f5845b740344",2,2,2,2,2,2,2,2,2,2,,2,2
"c9043b10ed134a71941db76ee6f16f04",2,2,2,2,2,2,2,1,2,2,,2,2
"c91a597b687f4a5eaeae505dc3188892",2,2,1,2,2,2,2,2,2,2,,2,2
"c9272b4495e44403895fb09be8251cfa",2,2,2,2,2,2,2,2,2,2,,2,2
"c984a7d89061419ab57fca5feedbbb6c",2,2,2,2,2,2,2,2,2,2,,2,2
"c9b5223c60574c27896d40d0ee98594e",2,2,2,2,2,2,2,2,2,2,,2,2
"c9bab04ae0f2433091a57580deb97448",2,2,2,2,2,2,2,2,2,2,,2,2
"c9ca510f05b5493d907f3fc165346d5a",2,2,2,2,2,2,2,2,2,2,,2,2
"c9cbf5958c86432ea08d0c70d821108e",2,2,2,2,2,2,1,1,2,2,,2,2
"ca05f04dc5fb4960b1c1dc9240f69486",2,2,2,2,2,2,2,2,2,2,,2,2
"ca3049d03e9d4308af3b97fdce46877a",2,2,2,2,2,2,2,1,2,2,,2,2
"ca4583e980e848bfab2997ba502c548f",2,2,2,2,2,2,2,2,2,2,,2,2
"ca4658c1cb3c4aaabbaf10f9a9e60d32",2,2,2,2,2,2,2,2,2,2,,2,2
"ca96344198ba45f6b48f93b23762e2a1",2,2,2,2,2,2,2,1,2,2,,2,2
"ca9b279358ba469b967a39a2c7567d06",2,2,2,2,2,2,2,1,2,1,2,1,2
