"hhid","parcelID","pltid","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06b_1","s5aq06a_1","s5aq06c_1","s5aq06d_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3_1","s5aq06a4_1","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g_1","s5aq11h_1","s5aq12_1","s5aq13_1","s5aq14a_1","s5aq14b_1","s5aq15_1","s5aq16_1","s5aq17_1","s5aq18_1","s5aq19_1","s5aq20_1","s5aq21_1","s5aq22_1","s5aq23a_1","s5aq23b_1","s5aq06b_2","s5aq06a_2","s5aq06c_2","s5aq06d_2","s5aq06e_2","s5aq06e_1_2","s5aq06f_2","s5aq06f_1_2","s5aq06a_1_2","s5aq06a_2_2","s5aq06a3_2","s5aq06a4_2","s5aq07a_2","s5aq07b_2","s5aq07c_2","s5aq08_2","s5aq09_2","s5aq10_2","s5aq11e_2","s5aq11f_2","s5aq11g_2","s5aq11h_2","s5aq12_2","s5aq13_2","s5aq14a_2","s5aq14b_2","s5aq15_2","s5aq16_2","s5aq17_2","s5aq18_2","s5aq19_2","s5aq20_2","s5aq21_2","s5aq23a_2","s5aq23b_2","harvest1","s5aq06b_11","s5aq06a_11","s5aq06c_11","s5aq06d_11","s5aq06e_11","s5aq06e_1_11","s5aq06f_11","s5aq06f_1_11","s5aq06a_1_11","s5aq06a_2_11","s5aq06a3_11","s5aq06a4_11","s5aq07a_11","s5aq07b_11","s5aq07c_11","s5aq08_11","s5aq09_11","s5aq10_11","s5aq11e_11","s5aq11f_11","s5aq11g_11","s5aq11h_11","s5aq12_11","s5aq13_11","s5aq14a_11","s5aq14b_11","s5aq15_11","s5aq16_11","s5aq17_11","s5aq18_11","s5aq19_11","s5aq20_11","s5aq21_11","s5aq22_11","s5aq23a_11","s5aq23b_11","s5aq06b_21","s5aq06a_21","s5aq06c_21","s5aq06d_21","s5aq06e_21","s5aq06e_1_21","s5aq06f_21","s5aq06f_1_21","s5aq06a_1_21","s5aq06a_2_21","s5aq06a3_21","s5aq06a4_21","s5aq07a_21","s5aq07b_21","s5aq07c_21","s5aq08_21","s5aq09_21","s5aq10_21","s5aq11e_21","s5aq11f_21","s5aq11g_21","s5aq11h_21","s5aq12_21","s5aq13_21","s5aq14a_21","s5aq14b_21","s5aq15_21","s5aq16_21","s5aq17_21","s5aq18_21","s5aq19_21","s5aq20_21","s5aq21_21","s5aq23a_21","s5aq23b_21"
"62c9c056aa8541a29dee118a5da4a55b",1,6,120,1,2,1,10,1,35,100,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,1,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6303acb4d92a4795b7ade2372f47f566",1,1,620,1,2,1,10,4,20,85,11,2018,1,2019,1,1,,,0,,,,,,,,,,1,3,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63185311cd1440bc95f7107de221dd4e",1,1,741,2,2,1,69,200,20,5,7,2018,12,2018,2,,2,,100,20,1,800000,2,0,2,,2,,0,100,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63185311cd1440bc95f7107de221dd4e",1,1,210,2,2,1,21,2,45,9,12,2018,12,2018,2,,2,,0,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634a3d6c035c428cb59c559d0d4f1a91",1,1,210,9,2,1,1,60,45,1,10,2018,10,2018,2,,1,9,20,45,1,24000,2,0,2,,1,9,15,25,0,0,0,0,,4,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634a3d6c035c428cb59c559d0d4f1a91",2,1,210,9,2,1,10,1,45,100,10,2018,10,2018,2,,1,,0.5,45,10,65000,2,0,2,,1,9,0,0.3,0,0,0.2,0,,4,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634a3d6c035c428cb59c559d0d4f1a91",3,1,210,9,2,1,1,80,45,1,10,2018,10,2018,2,,1,9,30,45,1,30000,2,0,2,,1,9,30,20,0,0,0,0,,4,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634a3d6c035c428cb59c559d0d4f1a91",3,1,741,1,2,1,69,25,20,14,7,2018,12,2018,1,9,,,15,20,68,120000,2,0,2,,1,9,0,10,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634a3d6c035c428cb59c559d0d4f1a91",3,2,210,9,2,1,1,20,45,1,10,2018,10,2018,2,,1,9,0,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634a3d6c035c428cb59c559d0d4f1a91",3,2,811,9,2,1,1,30,44,1,9,2018,11,2018,2,,1,9,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634a3d6c035c428cb59c559d0d4f1a91",3,2,741,9,2,1,68,20,20,14,7,2018,12,2018,2,,1,9,5,20,68,50000,2,0,2,,1,9,0,15,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634c4b86d8e84b4981da01a9d15f7b63",2,1,210,1,2,1,1,8,45,1,10,2018,10,2018,1,1,,,0,,,,,,,,,,0,8,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635bb27ada6140a3bc43667c791e65be",1,1,340,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635bb27ada6140a3bc43667c791e65be",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635bb27ada6140a3bc43667c791e65be",4,1,310,1,2,1,9,1.5,40,35,11,2018,11,2018,1,1,,,0,,,,,,,,,,0,1,0,0,0.5,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635fd850cb0f4ace96bcca48642051ce",2,1,210,2,2,1,38,2,24,10,9,2018,9,2018,1,2,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,1,15,45,,10,2018,10,2018,1,2,,,0,,,,,,,,,,0,0,0,0,15,0,,6,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635fd850cb0f4ace96bcca48642051ce",2,1,741,2,2,1,69,35,20,14,8,2018,12,2018,1,2,,,15,20,69,75000,5,0,1,2,,,0,20,0,0,0,0,,7,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635fd850cb0f4ace96bcca48642051ce",2,3,610,2,2,1,22,4,20,15,9,2018,10,2018,1,2,,,0,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635fd850cb0f4ace96bcca48642051ce",2,3,630,2,2,1,22,12,20,15,8,2019,12,2019,2,,1,2,0,,,,,,,,,,3,9,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635fd850cb0f4ace96bcca48642051ce",2,4,210,2,2,1,22,2,24,15,10,2018,10,2018,1,2,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,1,20,45,,11,2018,11,2018,1,2,,,0,,,,,,,,,,5,10,0,0,5,0,,6,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"635fd850cb0f4ace96bcca48642051ce",2,4,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"637f7c8c60204eafac30b817b7e92187",1,1,741,2,2,1,68,12,20,12,7,2018,12,2018,2,,1,2,0,,,,,,,,,,0,12,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"637f7c8c60204eafac30b817b7e92187",1,1,810,2,2,1,,80,44,1,7,2018,12,2018,2,,1,2,80,44,,160000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6399e7c057854e92925848cb739e80e0",1,1,620,2,2,1,22,8,20,15,9,2018,6,2019,1,2,,,0,,,,,,,,,,3,5,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6399e7c057854e92925848cb739e80e0",1,2,744,2,2,1,67,16,20,30,7,2018,12,2018,1,2,,,15,20,67,105000,2,0,1,2,,,0,1,0,0,0,0,,6,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6399e7c057854e92925848cb739e80e0",2,1,130,2,2,1,22,4,23,15,11,2018,12,2018,1,2,,,0,,,,,,,,,,1,3,0,0,0,0,,6,2,,0,,3,,10,6,45,100,12,2018,12,2018,2,,1,2,5,45,10,600000,2,0,2,,1,2,0.3,0.6,0,0,0.1,0,,4,1,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6399e7c057854e92925848cb739e80e0",2,1,210,2,2,1,22,3,24,15,10,2018,11,2018,1,2,,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,3,,10,9,45,100,12,2018,12,2018,2,,1,2,7,45,10,1260000,2,0,2,,1,2,0.5,0.7,0,0,0.8,0,,4,1,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"639df7ca3e4d421182ad76d2fa42deb2",1,1,150,1,2,1,10,1.5,45,100,10,2018,10,2018,2,,1,10,0,,,,,,,,,,0.5,0.75,0,0,0,0,,4,1,4,0.25,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"639df7ca3e4d421182ad76d2fa42deb2",2,1,630,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"639df7ca3e4d421182ad76d2fa42deb2",2,2,150,10,2,1,10,4.5,45,100,11,2018,12,2018,2,,10,,4,45,10,320000,3,15000,2,,1,10,0,0.25,0,0,0,0,,4,1,4,0.25,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"639df7ca3e4d421182ad76d2fa42deb2",2,3,620,10,2,1,10,4,99,75,11,2018,11,2018,2,,1,10,0,,,,,,,,,,1,0.75,0,0,0,0,,4,2,,2.25,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63b0a75a1a794a13ab19bc4fec77d65f",1,1,630,1,2,1,9,13,20,120,1,2019,12,2019,2,,1,2,10,20,9,250000,2,0,2,,1,2,0,3,0,0,0,0,,96,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63b0a75a1a794a13ab19bc4fec77d65f",2,1,330,1,2,1,1,35,35,1,1,2019,1,2019,2,,1,2,30,35,1,28000,3,0,2,,1,2,0,0,0,0,5,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63beda83e4004002b1276c1c43f9ab75",1,1,130,1,2,1,12,1,12,50,2,2019,12,2019,2,,1,2,0,,,,,,,,,,0,0.5,0,0,0,0,,6,2,,0,,2,,10,1,45,100,1,2019,1,2019,2,,1,2,0,,,,,,,,,,0,0.9,0,0,0.1,0,,4,2,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63beda83e4004002b1276c1c43f9ab75",1,1,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63beda83e4004002b1276c1c43f9ab75",2,1,320,1,2,1,22,3,45,15,12,2018,12,2018,2,,1,2,1,45,22,21000,2,0,2,,1,2,0,1,0,0,0,0,,4,1,4,1,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63beda83e4004002b1276c1c43f9ab75",2,1,130,1,2,1,10,1.5,45,100,1,2019,1,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,1,4,0.5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63ca9150586c41c5ae9c27f76edf38f3",2,1,620,10,2,1,10,1,20,120,12,2018,1,2019,2,,1,7,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63ca9150586c41c5ae9c27f76edf38f3",2,2,130,10,2,1,20,1,23,17,12,2018,12,2018,2,,1,7,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,10,1,33,80,1,2019,1,2019,2,,1,7,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63ca9150586c41c5ae9c27f76edf38f3",2,2,630,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63ca9150586c41c5ae9c27f76edf38f3",3,1,130,10,2,1,1,100,35,1,12,2018,12,2018,2,,9,10,0,,,,,,,,,,0,100,0,0,0,0,,4,1,96,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63ca9150586c41c5ae9c27f76edf38f3",3,1,210,10,2,1,1,4,35,1,11,2018,11,2018,2,,9,10,0,,,,,,,,,,0,4,0,0,0,0,,4,1,4,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63da3db84d90445bb87ab1627fee7b3d",1,1,340,1,2,1,22,5,40,14,12,2018,12,2018,1,1,,,0,,,,,,,,,,0,5,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63da3db84d90445bb87ab1627fee7b3d",2,1,340,1,2,1,9,1,40,98,12,2018,12,2018,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63da3db84d90445bb87ab1627fee7b3d",3,1,150,1,2,1,9,2,40,110,11,2018,11,2018,1,1,,,0,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6404252c51564436a042729153322d07",1,1,150,9,2,1,1,93,45,1,12,2018,12,2018,1,9,,,93,45,1,55800,2,0,1,9,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6404252c51564436a042729153322d07",2,1,130,9,2,1,9,2,45,110,11,2018,12,2018,2,,9,,0,,,,,,,,,,1,1,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6427df928d8245ec9e798903d0e8982e",1,1,630,1,2,1,10,3,99,100,5,2019,6,2019,1,1,,,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"642f2cd95b014a01bfae83e3fb610a74",1,1,150,6,2,1,1,80,45,1,3,2019,3,2019,1,6,,,40,45,1,60000,5,0,1,6,,,0,20,0,0,3,0,,4,2,,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"642f2cd95b014a01bfae83e3fb610a74",2,1,741,6,2,1,68,40,20,13,7,2018,12,2018,2,,1,6,0,,,,,,,,,,8,32,0,0,0,0,,6,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"642f2cd95b014a01bfae83e3fb610a74",3,1,210,6,2,1,22,4,14,10,10,2018,10,2018,1,6,,,0,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,3,,38,1,35,10,11,2018,11,2018,1,6,,,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"642f2cd95b014a01bfae83e3fb610a74",3,1,610,6,2,1,37,8,20,20,11,2018,11,2018,1,6,,,0,,,,,,,,,,0,6,0,0,2,0,,4,1,4,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64b850dea852453993ce2c51db34f631",1,1,210,1,2,1,1,7,45,1,10,2018,11,2018,1,1,,,0,,,,,,,,,,0,7,0,0,0,0,,4,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64b850dea852453993ce2c51db34f631",1,1,130,1,2,1,1,20,45,1,12,2018,12,2018,1,1,,,0,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64b850dea852453993ce2c51db34f631",2,1,210,1,2,1,22,2,24,7,10,2018,10,2018,1,1,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,1,4,1,15,45,,10,2018,10,2018,1,1,,,0,,,,,,,,,,0,5,0,0,10,0,,4,2,,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64b850dea852453993ce2c51db34f631",2,1,130,1,2,1,12,1,12,30,11,2018,12,2018,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,1,70,45,,12,2018,12,2018,1,1,,,0,,,,,,,,,,0,65,0,0,5,0,,4,2,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64bf0240455e4312805c7f81ccb4e9f4",1,1,744,2,2,1,67,10,20,8,7,2018,12,2018,2,,1,2,7,20,67,105000,5,0,2,,1,2,0,3,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64bf0240455e4312805c7f81ccb4e9f4",1,1,210,2,2,1,22,1,24,5,10,2018,10,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,1,22,2,35,10,11,2018,11,2018,2,,1,2,0,,,,,,,,,,0,1.5,0,0,0.5,0,,4,1,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64bf0240455e4312805c7f81ccb4e9f4",1,1,811,2,2,1,10,4,35,80,9,2018,12,2018,2,,1,2,4,35,10,704000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64bf0240455e4312805c7f81ccb4e9f4",1,1,310,2,2,1,1,50,35,1,11,2018,11,2018,2,,1,2,0,,,,,,,,,,0,30,0,0,5,0,,4,1,4,15,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64bf0240455e4312805c7f81ccb4e9f4",1,1,741,2,2,1,67,10,20,5,7,2018,12,2018,2,,1,2,3,20,67,30000,5,0,2,,1,2,0,7,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
