"hhid","ALiveStock_Small_ID","s6bq01","s6bq03a","s6bq03b","s6bq03c","s6bq03d","s6bq03e","s6bq03f","s6bq04a","s6bq04b","s6bq04c","s6bq06","s6bq07","s6bq08","s6bq09","s6bq10","s6bq11","s6bq12","s6bq13a","s6bq13b","s6bq14a","s6bq14b","s6bq15","s6bq15b","s6bq15c","s6bq16"
"917cc664a9d3474ead33b8d453b0c409",19,1,4,1,2,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,6,4,1
"917cc664a9d3474ead33b8d453b0c409",18,1,3,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,6,1
"91977dd048b34793bdf31105e251b0af",22,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,1
"91ac1869c81245f98ea54940a36eac7a",17,1,8,2,3,2,3,2,0,,,7,5,0,0,0,0,0,0,,4,285000,0,1,,2
"91cd1e9a1838444da20822cc50da7ff7",21,1,4,1,,1,,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,,1
"91cd1e9a1838444da20822cc50da7ff7",19,1,4,1,,1,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,1
"91e639b11610463fba9ff19245108149",19,1,3,1,4,1,4,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,1
"91e639b11610463fba9ff19245108149",18,1,1,1,4,1,4,2,0,,,2,0,0,0,0,0,0,0,,0,,1,1,,1
"91efc699bca84524bc971ba6a3dc3e87",18,1,2,2,,2,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,5,2
"91efc699bca84524bc971ba6a3dc3e87",19,1,4,1,2,2,5,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,5,2
"91fd38789bc34bc2af4ee06597ace130",19,1,2,,,,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,3,,1
"925e2bb2e7da44f6ae83c1a83b896a54",20,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"925e2bb2e7da44f6ae83c1a83b896a54",22,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,45000,0,,0,1,,2
"925e2bb2e7da44f6ae83c1a83b896a54",21,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"92dd1046b14c4abc81568657c4fd4812",19,1,4,1,2,1,2,2,0,,,3,2,0,0,0,0,1,0,,0,,0,6,,1
"92dd1046b14c4abc81568657c4fd4812",18,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,6,5,1
"93043de8823f4b3abaf7b01016b8f15c",22,1,1,,,,,2,0,,,1,1,0,0,0,0,0,0,,1,150000,0,1,,2
"931c48581659420bafaa0a8102dd9b7f",18,1,0,,,,,,1,1,,0,0,0,0,0,0,0,0,,0,,0,9,,1
"931c48581659420bafaa0a8102dd9b7f",19,1,2,1,2,1,2,2,7,1,2,2,1,0,0,0,1,0,0,,0,,0,1,,1
"932e33f2faba4e9aae7ce8070d59934a",19,1,2,1,2,1,2,2,0,,,3,0,0,1,0,0,0,0,,0,,0,1,6,1
"9343875f2ea24dad9bae4f85d4322375",21,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"9343875f2ea24dad9bae4f85d4322375",19,1,6,1,2,1,2,2,0,,,7,1,0,2,0,0,0,0,,0,,0,1,6,1
"945540415d914164bf9aac642e474d26",18,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,120000,0,1,,2
"9497ebc9faaf444cba61dfe1ed2b9f2a",18,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,2
"9497ebc9faaf444cba61dfe1ed2b9f2a",19,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,2
"94caf569c9b14c53a5c7135eae90f564",19,1,2,4,,4,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"95177689d72c427d97dc7931ab8ace5c",19,1,4,1,2,1,2,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,,2
"9553f4ffc1284fb69a26a5b095ad3313",22,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"956c950737734d4ab6f71a87d3923c10",22,1,,,,,,,,,,,,,,,,,,,,,,,,
"956c950737734d4ab6f71a87d3923c10",19,1,,,,,,,,,,,,,,,,,,,,,,,,
"9584ae027ca549a3ae62839ae5a2cb32",22,1,2,1,,1,,2,0,,,0,0,0,0,0,0,0,2,50000,0,,0,1,,2
"95a213f7d9944f96b12eea76d4de13d9",18,1,1,2,,2,10,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"95a213f7d9944f96b12eea76d4de13d9",19,1,4,2,,2,10,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,5,2
"95c41cb2a4b54404b51c9a798ebde4f0",22,1,4,2,3,1,3,2,0,,,1,5,0,1,1,0,0,0,,0,,0,1,,2
"95c41cb2a4b54404b51c9a798ebde4f0",18,1,1,2,3,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"95c41cb2a4b54404b51c9a798ebde4f0",19,1,1,2,3,3,7,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,2
"966eed8e8321484895ce62d41d233252",19,1,1,1,6,1,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,2
"96a49d2f0bf44b789c3a7fe6264dd842",17,1,1,2,,2,3,2,0,,,1,6,0,0,0,0,0,0,,6,40000,0,1,,2
"96af5e31bdc54115bd9297202eadbd6e",19,1,6,1,2,1,2,2,0,,,7,2,0,0,0,0,0,0,,3,80000,0,1,6,1
"96af5e31bdc54115bd9297202eadbd6e",18,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"97510163d826480e9840eaef8783cd63",19,1,3,1,,3,4,1,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"97510163d826480e9840eaef8783cd63",21,1,4,1,,3,4,2,0,,,3,2,0,0,0,0,0,0,,1,73000,0,1,,2
"97510163d826480e9840eaef8783cd63",20,1,2,1,,3,4,1,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"97510163d826480e9840eaef8783cd63",18,1,1,1,,3,4,2,0,,,1,1,0,0,0,0,1,0,,0,,0,1,,1
"975ff8e2759b46d785b9e867ee066672",19,1,2,1,2,1,2,2,0,,,8,0,0,0,0,0,6,0,,0,,0,1,,1
"97a9f78d75774aa094c05dfe1bff19cd",18,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"97a9f78d75774aa094c05dfe1bff19cd",19,1,3,1,,1,2,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,6,1
"97f9eef43a304519ad61a9da9876374e",14,1,25,1,2,1,,1,0,,,20,5,0,0,0,0,0,0,,0,,0,1,,2
"97f9eef43a304519ad61a9da9876374e",13,1,5,1,2,1,,1,0,,,8,5,0,0,0,0,4,0,,3,70000,1,1,,2
"97f9eef43a304519ad61a9da9876374e",16,1,3,1,2,1,,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,2
"98e1379ae63c4ab4aa9d59c44b66d4ca",19,1,0,,,,,,0,,,4,2,0,0,1,2,0,0,,3,70000,0,1,,1
"98e1379ae63c4ab4aa9d59c44b66d4ca",18,1,1,,,,,2,0,,,2,0,0,0,0,0,0,0,,1,70000,0,1,,1
"98fd4943cbaf4f7bbe28148346d42776",19,1,10,1,,3,5,2,0,,,5,5,0,0,0,0,0,0,,0,,0,6,,1
"9918bbbc0bc7474b9a02439bc63ac468",19,1,2,4,,4,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"992e00149d2a4cc8832d551a1bdbbace",19,1,5,1,,2,,2,0,,,7,0,0,0,0,0,0,0,,2,70000,0,1,,2
"992e00149d2a4cc8832d551a1bdbbace",18,1,5,1,,2,,1,0,,,2,3,0,0,0,0,0,0,,0,,0,1,,2
"993c13190d2c48f99fb34a9e36e0dcd4",18,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"993c13190d2c48f99fb34a9e36e0dcd4",19,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"99bb9b56b38542319ccc1198ffc05b69",19,1,5,1,,1,3,2,0,,,5,1,0,0,0,0,0,0,,0,,1,1,,2
"99bb9b56b38542319ccc1198ffc05b69",21,1,1,1,,3,,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,2
"99bb9b56b38542319ccc1198ffc05b69",18,1,1,1,,3,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"99c4cf72245e40e494c4187edb44e664",22,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,0,,1,1,,1
"9a051919df744dc8a24c40dec030240e",22,1,3,1,,1,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"9a75a2d372be43c29f895b155a3e464d",19,1,3,1,2,3,4,2,0,,,1,2,0,0,0,0,0,0,,0,,0,6,4,1
"9a9edd843b7e44cca55f3b6b42ac0d94",18,1,1,2,,2,5,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"9a9edd843b7e44cca55f3b6b42ac0d94",19,1,2,2,,2,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,5,2
"9b2ee4a1c47f42b3b3f84e2adb626c7d",20,1,1,1,,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"9b2ee4a1c47f42b3b3f84e2adb626c7d",21,1,3,1,,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,1
"9b2ee4a1c47f42b3b3f84e2adb626c7d",18,1,0,,,,,,4,1,2,0,0,0,0,0,0,0,0,,0,,0,9,,1
"9b2ee4a1c47f42b3b3f84e2adb626c7d",19,1,0,,,,,,4,1,2,0,0,0,0,0,0,0,0,,0,,0,9,,1
"9b529dee82f24c7ea945a5c46845748b",19,1,3,1,2,2,,1,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,1
"9b74b0f62de44be7a02f160a5ba08557",19,1,3,1,,6,,2,0,,,2,2,0,0,0,0,0,0,,1,80000,0,1,,2
"9bbb958c03ec4a389217d56bc53182ec",19,1,1,1,,1,,2,0,,,10,0,0,0,0,0,0,0,,9,120000,0,1,,2
"9bcd26b7a9444954a0ec7a92ac5451fb",19,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"9bd1860b508146b3884cd20046df32cc",18,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"9bd1860b508146b3884cd20046df32cc",19,1,4,2,,2,,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,,2
"9be879f175da4225806fd3c44667aac3",22,,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"9c2388cce582456c8880ed97716d9b4e",22,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"9c2fe212087149379638d83fba8fa0ff",20,1,1,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,1,50000,0,1,,2
"9c2fe212087149379638d83fba8fa0ff",21,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"9c404252ae6644f381425f4d556632ba",22,1,1,1,2,1,,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,2
"9c6f798b6064405691e41dce5791aaa1",19,1,7,1,2,1,3,2,0,,,5,3,0,0,0,0,0,0,,1,120000,0,1,3,1
"9c836313ac414ff3942db65defab726f",19,1,5,1,2,1,4,2,0,,,3,2,0,0,0,0,0,0,,0,,0,6,4,1
"9c836313ac414ff3942db65defab726f",18,1,3,1,2,1,4,2,0,,,6,1,0,3,1,0,0,0,,0,,0,6,4,1
"9c92c41e2886404084d6eaae15bfa141",18,1,1,,,,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"9c92c41e2886404084d6eaae15bfa141",19,1,3,,,,,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,2
"9c92c41e2886404084d6eaae15bfa141",22,1,1,,,,,2,0,,,1,4,0,0,0,0,0,0,,4,45000,0,1,,2
"9cce9051cded44efa35fb13624ada0ea",19,1,2,2,,2,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,2
"9cce9051cded44efa35fb13624ada0ea",18,1,0,,,,,,0,,,0,1,0,0,0,0,0,0,,1,35000,0,1,,2
"9cd59c0742ed47cdabdf3e3b1f8d226a",18,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"9cd59c0742ed47cdabdf3e3b1f8d226a",22,1,1,2,,2,,2,0,,,1,5,0,1,0,0,0,0,,4,30000,0,1,,2
"9cd59c0742ed47cdabdf3e3b1f8d226a",19,1,6,2,,2,,2,0,,,4,2,0,0,0,0,0,0,,0,,0,1,,1
"9cdf579305d145c599d0315528822ba3",22,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"9cdf579305d145c599d0315528822ba3",18,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"9cdf579305d145c599d0315528822ba3",19,1,4,1,2,1,2,2,0,,,3,0,0,0,0,0,0,1,75000,0,,0,1,5,1
"9ce14d1635fd4fe78ab5a5cccfbcddfc",18,1,3,1,2,1,2,1,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"9ce14d1635fd4fe78ab5a5cccfbcddfc",19,1,1,1,2,1,2,2,5,1,2,1,0,0,0,0,0,0,0,,0,,0,1,,1
"9d7180d90f7a49bc8dae77bfa6e9c30d",19,1,1,1,,1,2,1,0,,,2,0,0,0,0,0,1,0,,0,,0,6,5,1
"9da3836174fb48d1bc2c6a5643c1c7d4",20,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"9da3836174fb48d1bc2c6a5643c1c7d4",21,1,3,1,,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"9da3836174fb48d1bc2c6a5643c1c7d4",22,1,1,1,2,1,2,2,0,,,1,6,0,0,0,0,0,0,,6,40000,0,1,5,2
"9dd8f3958c3342f58d5e2be07c843c70",19,1,0,,,,,,2,1,2,0,0,0,0,0,0,0,0,,0,,0,1,,2
"9dd8f3958c3342f58d5e2be07c843c70",22,1,0,,,,,,1,1,2,0,0,0,0,0,0,0,0,,0,,0,1,,2
"9e47a5951ea1431e813d916b9aa600a3",19,1,3,1,,1,,2,0,,,2,2,0,0,0,0,0,0,,1,70000,0,1,5,1
"9e6b3a11bb654bc8aeae3a9f14180788",21,1,6,1,2,2,,2,0,,,14,0,0,0,0,0,0,0,,8,100000,0,1,,1
"9e6b3a11bb654bc8aeae3a9f14180788",20,1,1,1,2,2,,2,0,,,2,0,0,0,0,0,0,0,,1,80000,0,1,,1
"9e960379cd1d4a61b8caf792d5b610cd",19,1,2,1,,1,4,2,0,,,3,0,0,0,1,0,0,0,,0,,0,1,,1
"9eb87a01395b45ac9a4854b346d2fd02",22,1,4,2,,2,,2,0,,,1,4,0,0,0,0,1,0,,0,,0,1,,2
"9eba24ef0cd44e578f623b42daadd8c2",19,1,1,2,,2,,2,0,,,0,0,0,0,0,0,0,1,100000,0,,0,1,,2
"9eba52050a0049a08e8af4883a44e392",19,1,1,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,1,70000,0,1,,2
"9ed7a2676781477b94f81f605ddf1b91",18,1,8,1,2,1,2,2,0,,,9,2,0,0,0,0,0,0,,3,100000,0,1,,2
"9ed7a2676781477b94f81f605ddf1b91",19,1,6,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,,2
"9f3451aed30948a1b6530ac48207f274",19,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1
"9f3451aed30948a1b6530ac48207f274",18,1,2,1,,1,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,4,1,1
"9f414e2c5d0e41c290bdfd85a29bfd6f",18,1,3,1,,1,3,2,0,,,0,3,0,0,0,0,0,0,,0,,0,6,,1
"9f414e2c5d0e41c290bdfd85a29bfd6f",19,1,9,1,,1,3,1,0,,,6,3,0,0,0,0,0,0,,0,,0,6,,1
"9f5ad7852a0a42169e52d6b64dde7e4e",19,1,5,1,,2,3,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,,2
"9f5ad7852a0a42169e52d6b64dde7e4e",18,1,2,1,,2,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"9f838ebb94fd4325b29a9c0af5d4dfed",19,1,0,,,,,,8,1,,4,0,0,0,0,0,0,0,,4,110000,0,1,5,1
"9f838ebb94fd4325b29a9c0af5d4dfed",22,1,1,1,,1,,1,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,,1
"9f838ebb94fd4325b29a9c0af5d4dfed",18,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,80000,0,1,,1
"9f8f454ed1364911ab89b8c4f16237ab",19,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,60000,0,4,1,1
"9f8f454ed1364911ab89b8c4f16237ab",18,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,60000,0,1,4,1
"9f8f454ed1364911ab89b8c4f16237ab",22,1,2,1,2,1,2,2,0,,,5,0,0,1,0,0,2,0,,0,,0,4,1,1
"9fb78c3c78404927b8f33d3a6aafdbaf",19,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,5,1,1
"9fb78c3c78404927b8f33d3a6aafdbaf",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,5,1,1
"9fcd129c95c544e69efeca0bd3c3b8d8",21,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"9fe8b4b2662f40bd9c37442c19160aba",22,1,1,1,,1,,2,0,,,1,13,0,0,0,13,0,0,,0,,0,1,6,1
"a03671a2c2ff401f94830d5548a804f9",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"a03671a2c2ff401f94830d5548a804f9",22,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"a08468e3285942ccabfcc602d47ffe2d",19,1,4,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,4,5,1
"a08468e3285942ccabfcc602d47ffe2d",18,1,3,1,,1,,2,0,,,0,3,0,0,0,0,0,0,,0,,0,4,,1
"a09fcceb110d4fbd94291a67ff6db4dd",22,1,2,2,,2,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"a0c97672aa9a451dbca797f24ef2ea8f",21,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"a0c97672aa9a451dbca797f24ef2ea8f",19,1,3,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"a10070397462429aa7bba3447710a8be",18,1,1,1,2,1,2,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,3,1
"a138dfb2f8d64c30b1284f156a032990",19,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,1,2
"a1c428fcc6c84be48150936eac2fa9b1",19,1,16,1,3,4,5,2,0,,,15,4,0,0,0,0,3,0,,0,,0,6,5,2
"a1c428fcc6c84be48150936eac2fa9b1",21,1,11,1,3,1,4,2,0,,,10,3,0,0,0,0,2,0,,0,,0,5,6,2
"a1c428fcc6c84be48150936eac2fa9b1",18,1,10,1,,5,,2,0,,,15,0,0,0,0,3,0,0,,2,40000,0,6,1,2
"a1eb89c276174cec88ee6cfbaaa3ac7a",19,1,4,4,,4,,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,6,1
"a1eb89c276174cec88ee6cfbaaa3ac7a",18,1,2,4,,4,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"a1f4bdfc16314591ae07c3e1aa6c20bf",22,1,1,1,,1,,2,0,,,2,0,0,0,0,0,1,0,,0,,0,1,5,2
"a1f4bdfc16314591ae07c3e1aa6c20bf",21,1,1,1,,1,,2,0,,,2,0,0,0,0,0,1,0,,0,,0,1,5,2
"a20d042853d14207a6d8fd60663a234e",18,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"a20d042853d14207a6d8fd60663a234e",22,1,2,2,,2,,2,0,,,3,0,0,0,0,0,0,0,,1,60000,0,1,,2
"a20eb7aa426f4d66a5c2c8e0dd06e5b0",22,1,1,2,,2,,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,3,,2
"a22faaa40bbb4ee3aa81d09ec5ee93ee",22,1,2,2,,1,2,2,0,,,1,7,0,0,0,0,0,0,,6,50000,0,1,5,1
"a2537eed6b3a45bda7cef1e83993d7cf",22,1,1,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,1,150000,0,1,6,2
"a2d8600a7bbf44c9b630a2d8c4b465f2",19,,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"a2d8600a7bbf44c9b630a2d8c4b465f2",18,,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"a3854296881447e3b50417cdd8e3e4b9",18,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,150000,0,1,,1
"a3854296881447e3b50417cdd8e3e4b9",19,1,0,,,,,,0,,,3,0,0,0,0,0,0,0,,3,120000,0,1,3,1
"a386a83ffe3f4ba1bd76dee8a9892cb9",19,1,2,1,,1,,2,1,1,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"a399a30d9dfc41f484784fa549684c46",18,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"a399a30d9dfc41f484784fa549684c46",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"a3b83a591eaa41b7bc61371b1837cd37",21,1,2,4,,4,,2,0,,,5,0,0,0,0,0,2,0,,1,60000,0,1,5,1
"a40f971414b64ea88a3625232d1991c5",18,1,2,2,,2,,2,0,,,3,0,0,0,0,0,0,0,,1,65000,0,1,,2
"a40f971414b64ea88a3625232d1991c5",19,1,3,2,,2,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"a470f17e5d5842248fbbd8a30de5ef5b",19,1,2,1,,1,,2,0,,,0,0,0,0,0,0,0,2,70000,0,,0,1,,1
"a47c8925889a4d4db71a72544a72725e",21,1,6,1,,2,3,2,0,,,7,2,0,0,0,2,0,0,,1,50000,0,1,5,1
"a4f7d649e1e84934909ab70ab448c36d",19,1,0,,,,,,0,,,4,0,0,2,0,0,0,0,,2,87500,0,1,,1
"a4f7d649e1e84934909ab70ab448c36d",22,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,,1
"a534e722545046a19b2fd366c00d8b79",22,1,3,1,,1,,2,0,,,6,0,0,0,0,0,0,0,,3,150000,0,1,,2
"a54fdf215157451c88ae09ffec1a26f5",19,1,1,2,,3,6,2,0,,,3,0,0,0,0,0,0,0,,0,,2,6,4,1
"a5712e96e4db498384f3d7469078d847",18,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"a5712e96e4db498384f3d7469078d847",19,1,5,1,,1,,2,0,,,0,6,0,0,0,0,1,0,,0,,0,1,,2
"a5d4abe8a996457a8cff84d9ad08224c",22,1,2,1,2,1,2,2,0,,,1,0,0,0,0,0,0,1,60000,0,,0,1,,2
"a5d4abe8a996457a8cff84d9ad08224c",19,1,5,1,2,1,2,2,0,,,3,2,0,0,0,0,0,0,,0,,0,1,4,1
"a5f68ddc07ac47298d03718f5af2bdaa",19,1,1,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,4,120000,0,1,,1
"a5f9c696260d498d97d20ea3fb91889d",19,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,65000,0,,0,1,6,1
"a5f9c696260d498d97d20ea3fb91889d",21,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,80000,0,,0,1,6,1
"a617dc93e43a4cf5ae9dda47241c5c66",19,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"a6a4bc9460134b4bb4187f88c591fb06",18,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"a6a4bc9460134b4bb4187f88c591fb06",19,1,8,1,,1,,2,0,,,5,3,0,0,0,0,0,0,,0,,0,1,3,1
"a6dfcd52178f4df38c63f9b8de7cc0b4",19,1,1,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,1,1,3,1
"a6e1dbbb1c59467787fc64ffa5068b3e",19,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,100000,0,5,,1
"a707bcb84ef641a98fc303e1ec5c6472",19,1,3,,,,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,6,2
"a70bc5a3415c4931a7838a03ed27fcf1",19,1,3,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,1,50000,0,1,,1
"a70bc5a3415c4931a7838a03ed27fcf1",18,1,1,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,2,50000,0,1,,1
"a712dd31d92242d1bc853de7972460ad",19,1,3,,,,,2,0,,,1,1,0,0,0,0,0,1,80000,0,,0,1,5,1
"a712dd31d92242d1bc853de7972460ad",22,1,1,,,,,2,0,,,0,0,0,0,0,0,0,1,30000,0,,0,1,5,1
"a73ed07efcc0466d9f70bebc82a1c3e0",19,1,3,1,,,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"a74eca7ac668455b8973706d7727c292",22,1,1,5,,5,,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,5,1
"a75a0f25487947518decdc92c75b0daa",19,1,2,2,,2,,2,0,,,4,0,0,0,0,0,2,0,,0,,0,1,,2
"a75a0f25487947518decdc92c75b0daa",20,1,2,2,,2,,2,2,2,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"a82d1013ea2f4f168a864e028bab5d9f",18,1,3,1,2,1,2,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,2
"a82d1013ea2f4f168a864e028bab5d9f",19,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"a844449b20814f93b8542b62fd72bacd",18,1,1,1,,1,5,2,0,,,0,1,0,0,0,0,0,0,,0,,0,5,6,1
"a844449b20814f93b8542b62fd72bacd",19,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"a856368934e24214ab3693d295afaa1d",19,1,3,1,2,1,2,1,0,,,2,1,0,0,0,0,0,0,,0,,0,6,4,1
"a856368934e24214ab3693d295afaa1d",18,1,4,1,2,1,2,1,0,,,4,0,0,0,0,0,0,0,,0,,0,6,4,1
"a89e18fab188488abcd0cb20a1480dff",22,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,3,2,40000,0,,0,1,4,1
"a8b1fb8599ea4624997929d194df9851",19,1,2,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,4,65000,0,1,,1
"a8f288b8aa41463486f98c62334e6498",20,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"a8f288b8aa41463486f98c62334e6498",18,1,3,1,2,1,2,2,0,,,4,0,0,0,0,1,0,0,,0,,0,1,,1
"a8f288b8aa41463486f98c62334e6498",21,1,2,2,,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"a8f288b8aa41463486f98c62334e6498",19,1,6,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,,1
