"hhid","parcelID","pltid","cropID","s5bq05_1","s5bq05_2","harvest_b","s5bq06b_1","s5bq06a_1","s5bq06c_1","s5bq06d_1","s5bq06e_1","s5bq06e_1_1","s5bq06f_1","s5bq06f_1_1","s5bq06a_1_1","s5bq06a_2_1","s5bq06a3_1","s5bq06a4_1","s5bq07a_1","s5bq07b_1","s5bq07c_1","s5bq08_1","s5bq09_1","s5bq10_1","s5bq11e_1","s5bq11f_1","s5bq11g_1","s5bq11h_1","s5bq12_1","s5bq13_1","s5bq14a_1","s5bq14b_1","s5bq15_1","s5bq16_1","s5bq17_1","s5bq18_1","s5bq19_1","s5bq20_1","s5bq21_1","s5bq22_1","s5bq23a_1","s5bq23b_1","s5bq06b_2","s5bq06a_2","s5bq06c_2","s5bq06d_2","s5bq06e_2","s5bq06e_1_2","s5bq06f_2","s5bq06f_1_2","s5bq06a_1_2","s5bq06a_2_2","s5bq06a3_2","s5bq06a4_2","s5bq07a_2","s5bq07b_2","s5bq07c_2","s5bq08_2","s5bq09_2","s5bq10_2","s5bq11e_2","s5bq11f_2","s5bq11g_2","s5bq11h_2","s5bq12_2","s5bq13_2","s5bq14a_2","s5bq14b_2","s5bq15_2","s5bq16_2","s5bq17_2","s5bq18_2","s5bq19_2","s5bq20_2","s5bq21_2","s5bq23a_2","s5bq23b_2"
"929d02626fc0431fbe0633ef46d8af3b",1,3,130,1,2,1,22,1,21,15,5,2019,5,2019,1,1,1,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,1,132,45,,6,2019,6,2019,1,1,,,112,45,1,268800,2,2000,1,1,,,0,15,0,0,5,0,,4,2,,0,3,
"929d02626fc0431fbe0633ef46d8af3b",1,1,811,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"929d02626fc0431fbe0633ef46d8af3b",1,1,700,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"929d02626fc0431fbe0633ef46d8af3b",1,2,310,1,2,1,1,105,42,1,6,2019,6,2019,1,1,1,,70,42,1,42000,2,,1,1,,,10,25,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"929d02626fc0431fbe0633ef46d8af3b",1,1,741,1,2,1,69,3,20,6,1,2019,6,2019,1,1,1,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92b1721f936443779c944709e967606d",2,1,120,2,2,1,1,200,45,1,6,2019,6,2019,2,,1,2,180,45,1,414000,2,20000,2,,1,2,0,20,0,0,10,0,,4,2,,0,,3,,1,10,44,,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,0,0,0,10,0,,4,2,,0,3,
"92b1721f936443779c944709e967606d",1,2,620,2,2,1,10,2,20,110,8,2019,10,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92b1721f936443779c944709e967606d",1,1,130,2,2,1,10,2,45,100,7,2019,7,2019,2,,1,2,1,45,10,60000,2,0,2,,1,2,0,0.9,0,0,0.1,0,,4,2,,0,,3,,38,2,12,10,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,3,
"92b1721f936443779c944709e967606d",1,1,150,1,2,1,1,50,45,1,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0,50,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92dd1046b14c4abc81568657c4fd4812",6,1,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92dd1046b14c4abc81568657c4fd4812",4,1,630,2,2,1,10,15,40,85,4,2019,12,2019,2,,1,2,7,40,10,500000,3,,2,,1,2,0.5,7.5,0,0,0,0,,4,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92dd1046b14c4abc81568657c4fd4812",6,1,130,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"93043de8823f4b3abaf7b01016b8f15c",3,1,741,2,2,1,68,48,20,9,1,2019,6,2019,2,,1,2,0,,,,,,,,,,0,48,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"93043de8823f4b3abaf7b01016b8f15c",3,1,811,2,2,1,14,4,20,18,1,2019,6,2019,2,,1,2,4,24,15,40000,2,,2,,1,2,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"93043de8823f4b3abaf7b01016b8f15c",3,1,210,2,2,1,92,7,24,1,5,2019,5,2019,1,2,2,,0,,,,,,,,,,0,7,0,0,0,0,,6,2,,0,,1,96,1,30,45,,6,2019,6,2019,2,,1,2,30,45,1,60000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,1,96
"93043de8823f4b3abaf7b01016b8f15c",1,1,130,2,2,1,37,10,23,10,7,2019,7,2019,1,2,2,,0,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,,1,96,1,120,45,,8,2019,8,2019,2,,1,2,60,45,1,36000,2,0,2,,1,2,0,50,0,0,10,0,,4,2,,0,1,96
"93043de8823f4b3abaf7b01016b8f15c",1,1,630,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"93043de8823f4b3abaf7b01016b8f15c",1,1,210,1,2,1,92,10,24,1,5,2019,5,2019,1,2,2,,0,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,,1,96,1,100,45,,6,2019,6,2019,2,,1,2,60,45,1,120000,2,0,2,,1,2,0,20,0,0,20,0,,4,2,,0,2,
"931c48581659420bafaa0a8102dd9b7f",1,2,340,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"931c48581659420bafaa0a8102dd9b7f",1,3,340,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"931c48581659420bafaa0a8102dd9b7f",1,3,210,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"931c48581659420bafaa0a8102dd9b7f",1,1,223,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"931c48581659420bafaa0a8102dd9b7f",1,1,141,2,2,1,1,50,45,1,7,2019,7,2019,1,2,2,,0,,,,,,,,,,0,50,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"931c48581659420bafaa0a8102dd9b7f",1,2,330,1,2,1,10,2,45,100,11,2019,11,2019,2,,1,2,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",5,1,150,1,2,1,9,3,40,80,1,2020,1,2020,2,,1,2,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",4,1,223,1,2,1,22,1,40,15,12,2019,12,2019,2,,1,2,0,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,0.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",6,1,150,1,2,1,9,4,40,80,1,2020,1,2020,2,,1,2,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",7,1,130,1,2,1,22,3,40,15,9,2019,9,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",7,1,520,1,2,1,1,55,40,1,10,2019,10,2019,2,,1,2,55,40,1,100000,2,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",4,1,130,1,2,1,9,1,40,90,10,2019,10,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",4,1,310,1,2,1,22,5,40,10,9,2019,9,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,4,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"933904d877854cc2ba9f204b43b293e6",1,1,812,1,2,1,22,1,24,20,4,2019,5,2019,1,1,1,,1,24,22,14000,2,,1,1,,,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"933904d877854cc2ba9f204b43b293e6",1,2,210,1,2,1,1,5,45,1,6,2019,5,2019,1,1,1,,0,,,,,,,,,,0,2,0,0,3,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"933904d877854cc2ba9f204b43b293e6",1,2,130,1,2,1,22,2,12,10,5,2019,6,2019,1,1,1,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,2,,1,50,45,,7,2019,7,2019,1,1,,,10,45,1,7000,2,0,1,1,,,5,30,0,0,5,0,,4,2,,0,1,2
"933904d877854cc2ba9f204b43b293e6",1,2,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"933904d877854cc2ba9f204b43b293e6",1,3,620,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9343875f2ea24dad9bae4f85d4322375",3,1,310,1,2,1,9,1.5,42,60,8,2019,8,2019,2,,1,2,0.5,32,9,60,2,,2,,1,2,0,0,0,0,1,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9343875f2ea24dad9bae4f85d4322375",1,1,130,1,2,1,9,1,45,120,8,2019,8,2019,2,,1,2,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9343875f2ea24dad9bae4f85d4322375",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9343875f2ea24dad9bae4f85d4322375",1,1,310,1,2,1,9,2,42,60,7,2019,8,2019,2,,1,2,0,,,,,,,,,,0,0.5,0,0,0.5,0,,4,2,,1.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"935f6e08397a4a71a1f2e843d3c8c141",1,1,811,1,2,1,1,13,44,1,5,2019,7,2019,1,1,1,,13,44,1,26000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"935f6e08397a4a71a1f2e843d3c8c141",1,1,741,1,2,1,69,10,20,4,3,2019,6,2019,1,1,1,,10,20,69,30000,5,,1,1,,,0,0,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9361da1415864176a9af68cc25520bdf",2,1,210,2,2,1,22,2,24,15,5,2019,5,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,1,10,45,,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,3,
"9361da1415864176a9af68cc25520bdf",2,1,130,2,2,1,38,2,23,10,5,2019,5,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,22,1,45,15,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,3,
"93dd3971eef44d4eb05ca5fff007c0c0",1,1,741,1,2,1,69,4,20,7,1,2019,6,2019,2,,1,2,0,,,,,,,,,,0,4,0,0,0,0,,96,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"940654b459cc4bc4a1d9dafadc08146e",2,1,510,1,2,1,87,180,20,8,1,2019,6,2019,1,1,1,,130,20,88,78000,2,,1,1,,,20,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"940654b459cc4bc4a1d9dafadc08146e",2,1,741,1,2,1,68,24,20,15,1,2019,6,2019,1,1,1,,0,,,,,,,,,,0,24,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"940654b459cc4bc4a1d9dafadc08146e",1,1,210,1,2,1,20,1,45,20,6,2019,6,2019,1,1,1,,1,45,20,30000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"940654b459cc4bc4a1d9dafadc08146e",2,2,210,1,2,1,20,5,24,18,5,2019,6,2019,1,1,1,,0,,,,,,,,,,0,5,0,0,0,0,,6,2,,0,,2,,20,2,45,20,6,2019,6,2019,1,1,,,0,,,,,,,,,,0,1.5,0,0,0.5,0,,4,2,,0.5,2,
"94251fb5c28a4aa68f82cabd8371027b",2,1,210,1,2,1,22,2,24,10,7,2019,7,2019,1,1,1,,0,,,,,,,,,,0,2,0,0,0,0,,96,2,,0,,2,,22,4,40,15,7,2019,7,2019,1,1,,,0,,,,,,,,,,0,3,0,0,0,0,,4,2,,1,2,
"94251fb5c28a4aa68f82cabd8371027b",3,1,130,1,2,1,9,0.5,40,65,8,2019,8,2019,1,,1,,0,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94251fb5c28a4aa68f82cabd8371027b",1,1,224,1,2,1,9,1.5,40,100,8,2019,8,2019,1,1,1,,0,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94251fb5c28a4aa68f82cabd8371027b",3,1,320,1,2,1,9,2,40,120,8,2019,8,2019,1,1,1,,2,45,9,300000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94251fb5c28a4aa68f82cabd8371027b",2,1,130,1,2,1,9,0.5,20,60,7,2019,8,2019,1,1,1,,0,,,,,,,,,,0,0.5,0,0,0,0,,96,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"945540415d914164bf9aac642e474d26",2,1,130,2,2,1,1,300,45,1,8,2019,8,2019,2,,1,2,250,45,1,100000,2,,2,,1,2,25,25,0,0,0,0,,4,1,3,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"945540415d914164bf9aac642e474d26",3,1,741,2,2,1,68,18,20,14,1,2019,6,2019,2,,1,2,0,,,,,,,,,,3,15,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"945540415d914164bf9aac642e474d26",2,1,210,2,2,1,1,75,45,1,7,2019,7,2019,2,,1,2,0,,,,,,,,,,10,65,0,0,0,0,,4,1,3,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"945540415d914164bf9aac642e474d26",3,1,130,2,2,1,1,180,45,1,7,2019,7,2019,2,,1,2,100,45,1,80000,2,,2,,1,2,10,70,0,0,0,0,,4,1,3,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9458ae7cd7f0467192a679441234dcca",1,1,150,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9458ae7cd7f0467192a679441234dcca",1,2,120,6,2,1,10,0.5,45,30,9,2019,9,2019,2,,1,6,0,,,,,,,,,,0.1,0.4,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9458ae7cd7f0467192a679441234dcca",1,1,310,6,2,1,22,2,44,26,7,2019,7,2018,2,,1,6,2,22,22,36000,4,,2,,1,6,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"947e53b6adde4a45ab842744d8b8eb77",1,1,630,2,2,1,10,6,20,120,3,2019,6,2019,2,,1,2,6,20,10,420000,2,,2,,1,2,0,0,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"947e53b6adde4a45ab842744d8b8eb77",1,1,130,2,2,1,20,2,35,20,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,1.5,0,0.5,0,0,,4,1,3,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"947e53b6adde4a45ab842744d8b8eb77",1,1,742,2,2,1,90,20,20,20,1,2019,6,2019,2,,1,2,20,20,90,200000,2,,1,1,,,0,0,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"947e53b6adde4a45ab842744d8b8eb77",1,1,210,1,2,1,12,1,24,45,4,2019,4,2019,2,,1,2,0,,,,,,,,,,0.5,0.5,0,0,0,0,,6,2,,0,,3,,20,1,35,20,5,2019,5,2019,2,,1,2,0,,,,,,,,,,0.5,0.5,0,0,0,0,,4,2,,0,3,
"947e53b6adde4a45ab842744d8b8eb77",1,1,310,2,2,1,20,1,32,6,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0.5,0.5,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"947e53b6adde4a45ab842744d8b8eb77",1,1,741,2,2,1,68,80,20,8,1,2019,6,2019,2,,1,2,60,20,68,480000,2,,2,,1,2,6,14,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94caf569c9b14c53a5c7135eae90f564",3,1,210,4,2,1,22,5,45,12,4,2019,5,2019,1,4,4,,0,,,,,,,,,,0,5,0,0,0,0,,6,2,,0,,1,1,20,1,45,20,5,2019,6,2019,1,4,,,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,1,96
"94caf569c9b14c53a5c7135eae90f564",1,1,741,4,2,1,68,60,20,18,1,2019,6,2019,1,4,4,,0,,,,,,,,,,20,40,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94caf569c9b14c53a5c7135eae90f564",3,1,741,4,2,1,68,70,20,18,1,2019,6,2019,1,4,4,,20,20,68,120000,2,,1,4,,,0,50,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94d06fbe4f4642ff8bc4ab0ec6fc84bd",1,1,741,1,2,1,68,70,20,16,1,2019,6,2019,1,1,1,,20,20,68,160000,3,,1,1,,,0,50,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94d06fbe4f4642ff8bc4ab0ec6fc84bd",3,1,130,1,2,1,39,1,22,5,6,2019,6,2019,1,1,1,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,22,3,45,20,7,2019,7,2019,1,1,,,3,45,22,48000,3,0,1,1,,,0,0,0,0,0,0,,6,2,,0,2,
"94d06fbe4f4642ff8bc4ab0ec6fc84bd",3,1,210,1,2,1,22,1,24,12,5,2019,6,2019,1,1,1,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,22,4,45,20,6,2019,6,2019,1,1,,,2,45,22,60000,3,0,1,1,,,0.5,1,0,0,0.5,0,,6,2,,0,2,
"95177689d72c427d97dc7931ab8ace5c",3,1,130,1,2,1,1,50,45,1,8,2019,8,2019,2,,1,2,0,,,,,,,,,,0,50,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95177689d72c427d97dc7931ab8ace5c",2,1,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95177689d72c427d97dc7931ab8ace5c",3,1,310,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95177689d72c427d97dc7931ab8ace5c",4,1,130,1,2,1,1,3,45,100,8,2019,8,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95177689d72c427d97dc7931ab8ace5c",3,2,130,1,2,1,10,1,45,100,8,2019,8,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95177689d72c427d97dc7931ab8ace5c",2,1,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95177689d72c427d97dc7931ab8ace5c",4,1,210,1,2,1,10,1,45,100,6,2019,6,2019,2,,1,2,1,45,10,100000,2,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"951c7e98a6324280b5c549232a380204",2,1,130,2,2,1,9,1,23,120,6,2019,7,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,10,5,45,100,7,2019,7,2019,2,,1,2,5,45,10,500000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,3,
"951c7e98a6324280b5c549232a380204",1,2,130,2,2,1,9,1.5,45,120,7,2019,7,2019,2,,1,2,1,45,9,120000,2,,2,,1,2,0,0.4,0,0,0.1,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"951c7e98a6324280b5c549232a380204",1,1,811,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"951c7e98a6324280b5c549232a380204",2,1,210,2,2,1,22,3,24,15,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,3,,1,70,45,,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0,50,0,0,20,0,,4,2,,0,3,
"951c7e98a6324280b5c549232a380204",1,1,741,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95494f457b4740e1a46aebe28007c9d5",1,1,150,1,2,1,20,3,45,20,6,2019,7,2019,2,,1,2,2,45,20,40000,2,,2,,1,2,0,0.5,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95494f457b4740e1a46aebe28007c9d5",1,1,210,1,2,1,22,2,24,12,5,2019,5,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",3,1,120,1,2,1,10,14,42,80,8,2019,8,2019,2,,1,2,11,42,10,836000,2,,2,,1,2,1,1,0,0,1,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",2,2,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",1,1,141,1,2,1,9,3,45,120,7,2019,7,2019,2,,1,2,1,45,9,162000,2,,2,,1,2,0,0.5,0,0,0,0,,1,2,,1.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",2,1,310,1,2,1,10,4,42,35,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,1.5,0,0,0,0,,4,1,3,2.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",4,1,630,1,2,1,10,25,40,80,4,2019,9,2019,2,,1,2,0,,,,,,,,,,2,20,0,0,0,0,,4,2,,3,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"956c950737734d4ab6f71a87d3923c10",1,1,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"956c950737734d4ab6f71a87d3923c10",1,1,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"956c950737734d4ab6f71a87d3923c10",1,1,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9584ae027ca549a3ae62839ae5a2cb32",1,1,310,1,2,1,22,5,42,8,6,2019,6,2019,2,,1,3,0,,,,,,,,,,1,3,0,0,1,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9584ae027ca549a3ae62839ae5a2cb32",1,1,811,1,2,1,1,296,44,1,4,2019,6,2019,1,1,1,,296,44,1,651200,2,,2,,1,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9584ae027ca549a3ae62839ae5a2cb32",1,1,741,1,2,1,68,60,20,14,1,2019,6,2019,2,,1,3,0,,,,,,,,,,0,60,0,0,0,0,,6,2,,0,,2,,69,36,20,5,1,2019,6,2019,2,,1,3,0,,,,,,,,,,0,36,0,0,0,0,,6,2,,0,2,
"9584ae027ca549a3ae62839ae5a2cb32",1,1,210,1,2,1,1,100,45,1,5,2019,5,2019,2,,1,3,100,14,1,300000,2,,2,,1,3,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95a213f7d9944f96b12eea76d4de13d9",1,1,130,2,2,1,10,3,23,100,7,2019,7,2019,2,,1,2,0,,,,,,,,,,1,2,0,0,0,0,,6,2,,0,,3,,10,8,45,100,8,2019,8,2019,2,,1,2,3,45,10,120000,2,0,2,,1,2,1.5,3.3,0,0,0.2,0,,4,1,3,0,1,2
"95a213f7d9944f96b12eea76d4de13d9",1,1,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
