"hhid","parcelID","pltid","cropID","s4bq01","s4bq06_1","s4bq07","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15"
"7386def11c4047cdba7a05b145d25d68",3,1,811,1,2,0.4,2,40,3,2008,2,,,,,,,,
"7386def11c4047cdba7a05b145d25d68",3,1,741,1,2,0.4,2,50,3,2008,2,,,,,,,,
"7386def11c4047cdba7a05b145d25d68",4,1,744,1,2,0.75,2,5,3,2019,1,4,85,70,85,2,2,2,
"7386def11c4047cdba7a05b145d25d68",4,1,210,1,2,0.75,2,30,3,2019,1,8,1,8,1,1,,1,24000
"7386def11c4047cdba7a05b145d25d68",4,1,130,1,2,0.75,2,20,3,2019,1,2,1,4,1,1,,1,4000
"7386def11c4047cdba7a05b145d25d68",4,1,741,1,2,0.75,2,45,3,2019,1,30,85,70,85,1,,2,
"73a6fb0e66ed4b71a8bd87436b798fdd",3,1,210,1,2,0.3,2,45,5,2019,1,1,96,2,99,1,,2,
"73a6fb0e66ed4b71a8bd87436b798fdd",3,1,130,1,2,0.3,2,55,5,2019,1,1,96,1.5,99,1,,2,
"73a6fb0e66ed4b71a8bd87436b798fdd",3,2,141,1,2,0.2,1,,5,2019,1,1,1,,,1,,2,
"73a6fb0e66ed4b71a8bd87436b798fdd",4,1,120,1,2,4,1,,5,2019,1,5,10,,,1,,2,
"73cc7a45e13048c5b905032b221402a2",2,1,620,1,2,0.15,1,,3,2019,1,3,66,,,1,,2,
"73cc7a45e13048c5b905032b221402a2",2,2,210,1,2,0.25,2,70,3,2019,1,1,20,1.5,20,1,,1,60000
"73cc7a45e13048c5b905032b221402a2",2,2,630,1,1,0.25,2,30,3,2019,1,5,66,7,66,1,,2,
"73cc7a45e13048c5b905032b221402a2",4,1,530,1,2,0.25,1,,3,2019,1,600,85,,,1,,1,100000
"73d2f1c17159428592cfd1994b4926ed",1,1,130,1,1,0.25,2,20,3,2019,1,1,30,1.5,30,1,,2,
"73d2f1c17159428592cfd1994b4926ed",1,1,310,1,1,0.25,2,80,3,2019,1,1,22,2,22,1,,2,
"73d2f1c17159428592cfd1994b4926ed",2,1,150,1,1,0.4,1,,4,2019,1,2,29,,,1,,2,
"73e3f311ad944cd9bb1dec551f54ced2",1,1,630,1,1,0.2,1,,3,2019,1,2,9,,,1,,2,
"73e3f311ad944cd9bb1dec551f54ced2",1,2,210,1,1,0.25,2,50,3,2019,1,20,96,35,99,1,,1,20000
"73e3f311ad944cd9bb1dec551f54ced2",1,2,130,1,1,0.25,2,50,3,2019,1,5,96,15,99,1,,2,
"73e3f311ad944cd9bb1dec551f54ced2",2,1,130,1,1,1.18,2,50,4,2019,1,25,96,40,99,1,,2,
"73e3f311ad944cd9bb1dec551f54ced2",2,1,630,1,1,1.18,2,50,4,2019,1,2,9,2,9,1,,2,
"73e4f417787e4ed2b5d19372264131fe",1,1,630,1,1,0.31,2,10,3,2018,2,,,,,,,,
"73e4f417787e4ed2b5d19372264131fe",1,1,811,1,1,0.31,2,60,1,9998,2,,,,,,,,
"73e4f417787e4ed2b5d19372264131fe",1,1,741,1,1,0.31,2,30,1,9998,2,,,,,,,,
"73e4f417787e4ed2b5d19372264131fe",3,1,210,1,1,1,2,40,2,2018,1,15,1,25,1,1,,2,
"73e4f417787e4ed2b5d19372264131fe",3,1,130,1,1,1,2,60,2,2019,1,5,1,6,1,1,,2,
"73e723d7579544cf81670206d0868966",1,1,130,1,2,1.5,2,50,3,2019,1,5,1,10,1,1,,2,
"73e723d7579544cf81670206d0868966",1,1,210,1,2,1.5,2,50,3,2019,1,15,1,20,1,1,,2,
"73e723d7579544cf81670206d0868966",2,1,741,1,2,1.5,2,25,3,2019,1,25,85,100,85,1,,2,
"73e723d7579544cf81670206d0868966",2,1,610,1,2,1.5,2,25,3,2019,1,1,12,1,9,1,,2,
"73e723d7579544cf81670206d0868966",2,1,811,1,2,1.5,2,25,3,9998,2,,,,,,,,
"73e723d7579544cf81670206d0868966",2,1,630,1,2,1.5,2,25,3,2019,1,1,12,1,9,1,,2,
"73ff9329663140de9a89bc95b39d9f74",1,1,741,1,1,1.5,2,30,3,9998,2,,,,,,,,
"73ff9329663140de9a89bc95b39d9f74",1,1,810,1,1,1.5,2,50,3,1967,2,,,,,,,,
"73ff9329663140de9a89bc95b39d9f74",1,1,630,1,1,1.5,2,10,3,2018,2,,,,,,,,
"73ff9329663140de9a89bc95b39d9f74",1,1,210,1,1,1.5,2,10,4,2019,1,2,1,30,1,1,,2,
"73ff9329663140de9a89bc95b39d9f74",1,2,620,1,1,0.25,1,,6,2018,2,,,,,,,,
"73ff9329663140de9a89bc95b39d9f74",1,3,310,1,1,0.25,1,,3,2019,1,2,1,,,1,,2,
"73ff9329663140de9a89bc95b39d9f74",2,1,741,1,1,0.5,2,60,3,2017,2,,,,,,,,
"73ff9329663140de9a89bc95b39d9f74",2,1,810,1,1,0.5,2,40,3,2003,2,,,,,,,,
"743e1b14e715499e98e5a5e9ff3ed39a",1,1,210,1,1,0.28,2,40,2,2019,1,20,31,40,31,1,,2,
"743e1b14e715499e98e5a5e9ff3ed39a",1,1,741,1,1,0.28,2,60,1,9998,2,,,,,,,,
"744552814b1949e291950a94e3143dee",1,1,620,1,2,0.76,2,25,5,2019,1,2,10,4,10,1,,2,
"744552814b1949e291950a94e3143dee",1,1,210,1,2,0.76,2,50,3,2019,1,2,1,4,1,2,2,2,
"744552814b1949e291950a94e3143dee",1,1,150,1,2,0.76,2,25,3,2019,1,1,1,3,1,1,,2,
"744552814b1949e291950a94e3143dee",2,1,150,1,2,0.71,2,20,3,2019,1,0.5,1,5,1,1,,2,
"744552814b1949e291950a94e3143dee",2,1,130,1,2,0.71,2,30,3,2019,1,1,1,5,1,1,,2,
"744552814b1949e291950a94e3143dee",2,1,340,1,2,0.71,2,50,3,2019,1,2,1,5,1,1,,1,7500
"744552814b1949e291950a94e3143dee",4,1,890,1,2,2,1,,4,2019,1,2,1,,,2,2,2,
"74489d18eec84eea9fc86080de171427",1,1,130,1,1,1.5,1,,3,2019,1,15,1,,,1,,2,
"74489d18eec84eea9fc86080de171427",1,2,470,1,1,0.5,1,,4,2019,1,1,21,,,1,,2,
"74489d18eec84eea9fc86080de171427",3,1,640,1,1,0.25,1,,2,2019,1,70,85,,,1,,2,
"74489d18eec84eea9fc86080de171427",4,1,630,1,1,1,2,50,3,2019,1,50,85,100,85,1,,2,
"74489d18eec84eea9fc86080de171427",4,1,741,1,1,1,2,50,6,2018,1,100,85,150,85,1,,2,
"7468bbb3abdc4e58812aef391613fa03",1,1,130,1,1,0.5,2,60,3,2019,1,5,1,5,1,1,,1,10000
"7468bbb3abdc4e58812aef391613fa03",1,1,210,1,1,0.5,2,40,3,2019,1,5,1,15,1,1,,1,15000
"7468bbb3abdc4e58812aef391613fa03",2,1,130,1,1,0.12,1,,3,2019,1,3,1,,,1,,1,3000
"7468bbb3abdc4e58812aef391613fa03",2,2,620,1,1,0.11,1,,3,2019,1,5,66,,,1,,2,
"7474b0b4a0944d0f93fcd25b3f0e9ab9",2,1,741,1,1,0.79,1,,8,9998,2,,,,,,,,
"7474b0b4a0944d0f93fcd25b3f0e9ab9",3,1,210,1,2,0.25,2,70,3,2019,1,5,1,8,1,1,,2,
"7474b0b4a0944d0f93fcd25b3f0e9ab9",3,1,130,1,2,0.25,2,30,3,2019,1,1,1,2,1,1,,2,
"74e97ee0b77b41ce9c9b4e708de2a641",1,1,630,1,1,0.25,2,40,6,2019,1,2,10,2,1,1,,2,
"74e97ee0b77b41ce9c9b4e708de2a641",1,1,130,1,1,0.25,2,60,2,2019,1,5,1,8,1,1,,1,9000
"74e97ee0b77b41ce9c9b4e708de2a641",2,1,310,1,1,0.5,1,,3,2019,1,10,1,,,1,,1,25000
"74e97ee0b77b41ce9c9b4e708de2a641",3,1,130,1,1,1,1,,2,2019,1,5,1,,,1,,2,
"74f09658ca464d54906c2d9d1e28fe64",1,1,741,1,2,1,1,,9,2017,2,,,,,,,,
"74f09658ca464d54906c2d9d1e28fe64",1,2,130,1,2,1,2,30,3,2019,1,3,1,10,1,1,,2,
"74f09658ca464d54906c2d9d1e28fe64",1,2,210,1,2,1,2,70,3,2019,1,60,1,60,1,1,,2,
"74f09658ca464d54906c2d9d1e28fe64",1,4,630,1,2,2,1,,8,2018,2,,,,,,,,
"74f09658ca464d54906c2d9d1e28fe64",1,5,620,1,2,0.25,1,,5,2019,1,5,66,,,1,,2,
"74f2f751b1b2448a85012cd4c0823bc3",1,2,630,1,1,0.32,1,,4,2019,1,3,66,,,1,,2,
"74f2f751b1b2448a85012cd4c0823bc3",1,3,620,1,1,0.59,1,,4,2019,1,3,10,,,1,,1,30000
"74fef92c6c3343edb8c971dd17937504",1,1,210,1,4,1,1,,3,2019,1,25,1,,,1,,1,42500
"74fef92c6c3343edb8c971dd17937504",2,1,210,1,4,0.62,2,20,3,2019,1,3,1,15,1,1,,2,
"74fef92c6c3343edb8c971dd17937504",2,1,811,1,4,0.62,2,60,1,2013,2,,,,,,,,
"74fef92c6c3343edb8c971dd17937504",2,1,741,1,4,0.62,2,20,4,2019,1,12,85,15,85,1,,2,
"75033d7d0d79423bb89467e19ea6a237",1,1,150,1,3,0.93,1,,5,2019,1,5,29,,,1,,2,
"750db021f2cf4ce5b5a16ebae9671d1c",1,1,210,1,2,1.12,2,40,2,2019,1,6,1,15,1,1,,2,
"750db021f2cf4ce5b5a16ebae9671d1c",1,1,741,1,2,1.12,2,60,8,9998,2,,,,,,,,
"752448ccdfbb4dfd8d701b1b60cf3483",2,1,811,1,2,0.25,2,60,4,1990,2,,,,,,,,
"752448ccdfbb4dfd8d701b1b60cf3483",2,1,741,1,2,0.25,2,40,4,1990,2,,,,,,,,
"752448ccdfbb4dfd8d701b1b60cf3483",3,1,811,1,2,0.5,2,40,3,2019,2,,,,,,,,
"752448ccdfbb4dfd8d701b1b60cf3483",3,1,741,1,2,0.5,2,60,6,2018,2,,,,,,,,
"753053a01925458e8eb49dd4edaf6c4b",1,1,630,1,2,0.25,2,60,3,2019,1,2,10,2,10,1,,2,
"753053a01925458e8eb49dd4edaf6c4b",1,1,130,1,2,0.25,2,40,3,2019,1,1,1,1.5,1,1,,1,1000
"753053a01925458e8eb49dd4edaf6c4b",2,1,130,1,2,1,2,20,4,2019,1,1,1,2,1,1,,1,1000
"753053a01925458e8eb49dd4edaf6c4b",2,1,630,1,2,1,2,80,3,2018,1,2.5,10,5,10,1,,2,
"753053a01925458e8eb49dd4edaf6c4b",3,1,741,1,2,0.15,1,,3,2014,2,,,,,,,,
"753053a01925458e8eb49dd4edaf6c4b",3,2,310,1,2,0.35,2,50,3,2019,1,6,1,7,1,1,,2,
"753053a01925458e8eb49dd4edaf6c4b",3,2,630,1,2,0.35,2,50,4,2018,1,1.5,10,2,1,1,,2,
"75667640ad4342aeb25d26e8ff1209b4",1,1,630,,1,0.5,1,,4,2019,1,3,66,,,1,,2,
"75667640ad4342aeb25d26e8ff1209b4",2,1,630,,1,0.75,1,,8,2018,2,,,,,,,,
"756f6e4ca0384febac340c5077b4c92f",2,1,741,1,1,0.1,2,40,1,2015,1,30,85,50,85,1,,2,
"756f6e4ca0384febac340c5077b4c92f",2,1,630,1,1,0.1,2,10,4,2019,1,20,85,40,85,1,,2,
"756f6e4ca0384febac340c5077b4c92f",2,1,811,1,1,0.1,2,50,1,2016,1,50,85,60,85,1,,2,
"7580e61b27b34b51a8f7cf011686a360",1,1,811,1,1,0.5,1,,2,1994,2,,,,,,,,
"7580e61b27b34b51a8f7cf011686a360",2,1,741,1,1,0.25,1,,2,2010,2,,,,,,,,
"7592026ffe844e3999c954ed007c7d8a",1,1,310,1,1,0.5,1,,5,2019,1,2,29,,,1,,1,18000
"7592026ffe844e3999c954ed007c7d8a",1,2,150,1,1,0.55,1,,5,2019,1,1,29,,,1,,2,
"75b9e7e0c25240318625fec03b70a708",2,1,210,1,1,0.25,2,60,4,2019,1,1,20,1.5,20,1,,2,
"75b9e7e0c25240318625fec03b70a708",2,1,630,1,1,0.25,2,20,4,2019,1,4,66,5,66,1,,2,
"75b9e7e0c25240318625fec03b70a708",2,1,130,1,1,0.25,2,20,4,2019,1,5,31,4,1,1,,2,
"75b9e7e0c25240318625fec03b70a708",2,2,620,1,1,0.12,1,,4,2019,1,7,66,,,1,,2,
"75c3f3a52fde4be2866d859c62ec54d2",1,1,310,1,1,0.75,1,,3,2019,1,1,22,,,1,,1,15000
"75c3f3a52fde4be2866d859c62ec54d2",1,2,630,1,1,1.5,1,,4,2019,1,2,10,,,1,,2,
"75c3f3a52fde4be2866d859c62ec54d2",1,3,221,1,1,0.5,1,,5,2019,1,25,29,,,1,,2,
"75fb68d00a7f41b0a3e119d3fc4d3554",3,1,620,1,1,0.65,2,10,5,2019,1,2,10,4,10,1,,2,
"75fb68d00a7f41b0a3e119d3fc4d3554",3,1,310,1,1,0.65,2,20,5,2019,1,1,22,3,22,1,,2,
"75fb68d00a7f41b0a3e119d3fc4d3554",3,1,630,1,1,0.65,2,70,4,2018,1,3,10,5,10,1,,2,
"75fb68d00a7f41b0a3e119d3fc4d3554",4,1,510,1,1,0.25,1,,4,2019,1,4,10,,,1,,1,100000
"75fb68d00a7f41b0a3e119d3fc4d3554",5,1,222,1,1,0.5,2,30,5,2019,1,2,1,6,1,1,,1,5000
"75fb68d00a7f41b0a3e119d3fc4d3554",5,1,310,1,1,0.5,2,70,5,2019,1,1,22,2,22,1,,2,
"763deffa945545f0ad5144ce02a2affc",1,1,210,1,4,0.75,2,3,3,2019,1,2,1,9,1,1,,2,
"763deffa945545f0ad5144ce02a2affc",1,1,741,1,4,0.75,2,17,1,2016,2,,,,,,,,
"763deffa945545f0ad5144ce02a2affc",1,1,811,1,4,0.75,2,80,1,9998,2,,,,,,,,
"763deffa945545f0ad5144ce02a2affc",2,1,741,1,4,0.32,2,20,1,2015,2,,,,,,,,
"763deffa945545f0ad5144ce02a2affc",2,1,811,1,4,0.32,2,80,1,2015,2,,,,,,,,
"76498f4077be442098b836296cd81717",1,1,210,1,2,0.5,2,60,3,2019,1,3,1,5,1,1,,1,6000
"76498f4077be442098b836296cd81717",1,1,130,1,2,0.5,2,30,3,2019,1,1,1,5,1,1,,2,
"76498f4077be442098b836296cd81717",1,1,630,1,2,0.5,2,10,3,2019,1,15,85,50,85,1,,2,
"766019a832be4f73a9b388cf05824c3a",1,1,741,1,2,0.15,2,30,5,2017,2,,,,,,,,
"766019a832be4f73a9b388cf05824c3a",1,1,810,1,2,0.15,2,70,,9998,2,,,,,,,,
"766019a832be4f73a9b388cf05824c3a",2,1,741,1,2,0.6,1,,5,2017,2,,,,,,,,
"766019a832be4f73a9b388cf05824c3a",2,2,620,1,2,0.8,1,,9,2018,2,,,,,,,,
"766019a832be4f73a9b388cf05824c3a",2,3,630,1,2,0.8,2,60,4,2019,1,3,10,4,10,1,,2,
"766019a832be4f73a9b388cf05824c3a",2,3,130,1,2,0.8,2,40,4,2019,1,5,1,7,1,1,,2,
"766c063b35714adf90ddcaff724076df",1,1,741,1,1,0.38,2,30,4,2003,2,,,,,,,,
"766c063b35714adf90ddcaff724076df",1,1,630,1,1,0.38,2,70,5,2018,2,,,,,,,,
"766c063b35714adf90ddcaff724076df",2,1,630,1,1,0.38,1,,5,2018,2,,,,,,,,
"766c063b35714adf90ddcaff724076df",2,2,630,1,1,0.18,1,,8,2018,2,,,,,,,,
"766c063b35714adf90ddcaff724076df",2,3,130,1,1,0.44,2,40,3,2019,1,1,1,2,1,2,2,1,12000
"766c063b35714adf90ddcaff724076df",2,3,630,1,1,0.44,2,60,3,2019,1,3,66,5,66,2,2,2,
"767f08f5e6004182b5fb28bdd5139634",1,1,620,1,1,0.5,1,,11,2018,2,,,,,,,,
"767f08f5e6004182b5fb28bdd5139634",2,1,130,1,1,1,1,,5,2019,1,4,1,,,2,1,1,40000
"768c2121b414470db6d7d001f094977f",1,1,741,1,2,0.62,1,,4,9998,2,,,,,,,,
"768c2121b414470db6d7d001f094977f",1,2,630,1,1,0.21,1,,9,2018,2,,,,,,,,
"768fdf82fc034fb887a70032efca7429",1,1,630,1,1,1,1,,4,2018,2,,,,,,,,
"768fdf82fc034fb887a70032efca7429",2,1,630,1,1,0.13,1,,7,2018,2,,,,,,,,
"768fdf82fc034fb887a70032efca7429",3,1,150,1,1,0.22,1,,5,2019,1,1,1,,,1,,1,2500
"76a33d413aeb4c2aaa7e86a7f0a462ad",1,1,130,1,1,1.6,2,5,4,2019,1,1,1,20,1,1,,2,
"76a33d413aeb4c2aaa7e86a7f0a462ad",1,1,811,1,1,1.6,2,60,1,9998,2,,,,,,,,
"76a33d413aeb4c2aaa7e86a7f0a462ad",1,1,741,1,1,1.6,2,15,1,9998,2,,,,,,,,
"76a33d413aeb4c2aaa7e86a7f0a462ad",1,1,210,1,1,1.6,2,20,4,2019,1,2019,1,10,1,1,,2,
"76b0d375c2e543288ed2a5e1ed7a253c",2,1,741,1,1,0.5,1,,4,2008,2,,,,,,,,
"76b0d375c2e543288ed2a5e1ed7a253c",4,1,130,1,1,0.18,2,50,3,2019,1,1.5,96,3,99,1,,2,
"76b0d375c2e543288ed2a5e1ed7a253c",4,1,210,1,1,0.18,2,50,3,2019,1,3,96,5,99,1,,2,
"76b0d375c2e543288ed2a5e1ed7a253c",5,1,630,1,1,0.38,1,,8,2018,2,,,,,,,,
"76b0d375c2e543288ed2a5e1ed7a253c",6,1,130,1,1,1.9,2,20,4,2019,1,5,96,16,99,1,,2,
"76b0d375c2e543288ed2a5e1ed7a253c",6,1,630,1,1,1.9,2,20,6,2018,2,,,,,,,,
"76b0d375c2e543288ed2a5e1ed7a253c",6,1,741,1,1,1.9,2,60,4,2013,2,,,,,,,,
"76b0d375c2e543288ed2a5e1ed7a253c",6,2,130,1,1,0.8,2,50,4,2019,1,9,96,16,99,1,,1,4500
"76b0d375c2e543288ed2a5e1ed7a253c",6,2,310,1,1,0.8,2,50,4,2019,1,6,96,13,99,1,,1,6000
"76b0d375c2e543288ed2a5e1ed7a253c",6,3,340,1,1,0.6,2,40,3,2019,1,7,96,14,99,1,,1,7000
"76b0d375c2e543288ed2a5e1ed7a253c",6,3,630,1,1,0.6,2,60,9,2018,2,,,,,,,,
"76be32db5bff4aa991b5ac2215baf25a",1,1,320,1,2,0.67,2,10,4,2019,1,1,31,30,31,1,,2,
"76be32db5bff4aa991b5ac2215baf25a",1,1,811,1,2,0.67,2,20,1,2009,2,,,,,,,,
"76be32db5bff4aa991b5ac2215baf25a",1,1,741,1,2,0.67,2,30,1,2009,2,,,,,,,,
"76be32db5bff4aa991b5ac2215baf25a",1,1,630,1,2,0.67,2,20,6,2018,1,2,22,5,22,1,,2,
"76be32db5bff4aa991b5ac2215baf25a",1,1,744,1,2,0.67,2,20,1,2009,2,,,,,,,,
"76c29aa6ee8a4a5f85e336631e7f495b",1,1,310,1,1,0.5,1,,4,2019,1,6,96,,,1,,2,
"76c29aa6ee8a4a5f85e336631e7f495b",2,1,141,1,1,0.5,1,,4,2019,1,1,30,,,1,,2,
"76d7bfad835e4c52a679fcc4ededbcb4",1,1,630,1,2,0.75,1,,3,2018,2,,,,,,,,
"76d7bfad835e4c52a679fcc4ededbcb4",2,1,130,1,1,2,2,20,4,2019,1,5,1,20,1,1,,2,
"76d7bfad835e4c52a679fcc4ededbcb4",2,1,210,1,2,2,2,80,4,2019,1,25,1,30,1,1,,2,
"76d7bfad835e4c52a679fcc4ededbcb4",5,1,310,1,2,1,1,,3,2019,1,10,1,,,1,,2,
"76d7bfad835e4c52a679fcc4ededbcb4",6,1,630,1,2,,1,,3,2019,1,2,9,,,1,,2,
"76d8edc8f4934465a52242485664d1c6",1,1,310,1,1,0.6,2,50,4,2019,1,5,29,5,29,1,,1,50000
"76d8edc8f4934465a52242485664d1c6",1,1,130,1,1,0.6,2,50,4,2019,1,1,29,1,29,1,,1,3000
"770283c689654ff2805f7dc1fbdf2c8c",1,1,150,1,2,1,2,80,4,2019,1,4,31,6,31,1,,2,
"770283c689654ff2805f7dc1fbdf2c8c",1,1,141,1,2,1,2,20,4,2019,1,3,31,7,31,1,,2,
"770283c689654ff2805f7dc1fbdf2c8c",2,1,150,1,2,1,1,,4,2019,1,3,29,,,1,,1,5000
"770bcac45f4e4862a1787a0c84ebe7b8",1,1,120,1,1,1.24,1,,6,2019,1,100,1,,,2,1,2,
"770bcac45f4e4862a1787a0c84ebe7b8",1,2,640,1,1,0.4,1,,6,2019,1,2,11,,,1,,2,
"770bcac45f4e4862a1787a0c84ebe7b8",1,3,510,1,1,0.61,1,,4,2019,1,3,11,,,1,,1,45000
"7711396f0a3445d6a83d171b4bf8a221",1,1,141,1,1,0.73,1,,3,2019,1,4,96,,,1,,1,2800
"7711396f0a3445d6a83d171b4bf8a221",3,1,130,1,1,1.2,1,,3,2019,1,4,96,,,1,,1,2000
"7711396f0a3445d6a83d171b4bf8a221",3,2,223,1,1,0.34,1,,4,2019,1,1,96,,,1,,1,1700
"7711396f0a3445d6a83d171b4bf8a221",4,1,340,1,1,1.82,1,,4,2019,1,7,96,,,1,,1,21900
"77441384e9fd47a9be984d7b95b74385",1,1,520,1,1,3.5,1,,6,2019,1,21,1,,,2,3,2,
"77441384e9fd47a9be984d7b95b74385",2,1,520,1,1,4,1,,6,2019,1,27,1,,,2,3,2,
"774c42b31c08465c829f72463fa14e36",1,1,630,1,3,1,1,,7,2018,1,6,66,,,1,,2,
"774c42b31c08465c829f72463fa14e36",2,1,310,1,3,0.5,1,,4,2019,1,1.5,22,,,1,,2,
"774c42b31c08465c829f72463fa14e36",2,2,620,1,3,0.5,1,,5,2019,1,2,10,,,1,,2,
"774f350dcee9480a99a6c22932c08347",2,1,741,1,1,0.5,2,10,5,9998,2,,,,,,,,
"774f350dcee9480a99a6c22932c08347",2,1,130,1,1,0.5,2,10,4,2019,1,2,1,4,1,1,,2,
"774f350dcee9480a99a6c22932c08347",2,1,210,1,1,0.5,2,80,4,2018,1,6,1,10,1,1,,2,
"774f350dcee9480a99a6c22932c08347",3,1,620,1,1,0.25,1,,4,2019,1,4,66,,,1,,2,
"774f350dcee9480a99a6c22932c08347",4,1,630,1,1,1,2,5,4,2019,1,5,66,15,66,1,,2,
"774f350dcee9480a99a6c22932c08347",4,1,210,1,1,1,2,85,4,2019,1,17,1,20,1,1,,1,45000
"774f350dcee9480a99a6c22932c08347",4,1,130,1,1,1,2,10,4,2019,1,2,1,10,1,1,,2,
"775b8ac54c294c869b47ba59ae732fdf",2,1,741,1,2,0.04,1,,4,9998,2,,,,,,,,
"775b8ac54c294c869b47ba59ae732fdf",2,2,210,1,2,0.22,2,40,3,2019,1,3,1,5,1,1,,2,
"775b8ac54c294c869b47ba59ae732fdf",2,2,130,1,2,0.22,2,60,3,2019,1,2,1,2,1,1,,2,
"775b8ac54c294c869b47ba59ae732fdf",2,3,610,1,2,0.12,1,,3,2019,1,3,22,,,1,,2,
"7777c12b215d4e2fb5681c24ce97b308",1,1,520,1,1,0.5,1,,5,2019,1,5,39,,,1,,1,3000
"7777c12b215d4e2fb5681c24ce97b308",1,2,630,1,1,0.5,1,,6,2019,1,1,9,,,1,,2,
"7777c12b215d4e2fb5681c24ce97b308",1,3,141,1,1,0.5,1,,4,2019,1,1,29,,,1,,1,3500
"7777c12b215d4e2fb5681c24ce97b308",1,4,620,1,1,0.5,1,,5,2019,2,,,,,,,,
"7777c12b215d4e2fb5681c24ce97b308",2,1,310,1,1,1.5,1,,4,2019,1,3.5,29,,,1,,1,16000
"77b390e9c443445399a4a550bf07339c",2,1,630,1,2,0.53,2,30,4,2019,1,4,66,6,66,1,,2,
"77b390e9c443445399a4a550bf07339c",2,1,310,1,2,0.53,2,70,4,2019,1,1,22,2,22,1,,2,
"77b390e9c443445399a4a550bf07339c",3,1,630,1,1,0.5,1,,4,2018,2,,,,,,,,
"77d41607dfec47c2a240cce5b6fc0e46",2,1,630,1,1,0.53,1,,4,2019,1,3,66,,,1,,2,
"7819706f597e43aa8ae54da21613502c",1,1,741,1,1,3,2,30,3,2019,1,10,85,300,85,1,,2,
"7819706f597e43aa8ae54da21613502c",1,1,630,1,1,3,2,20,3,2019,1,1,12,1,9,1,,2,
"7819706f597e43aa8ae54da21613502c",1,1,744,1,1,3,2,40,3,2019,1,20,85,300,85,1,,2,
"7819706f597e43aa8ae54da21613502c",1,1,811,1,1,3,2,10,2,9998,2,,,,,,,,
"7827dd0eb8c345bc83a8fec062d00299",2,1,150,1,1,1.51,1,,6,2019,1,3,21,,,1,,2,
"78549ab05cff432b83057924e11b8cd1",1,1,210,1,2,0.25,1,,3,2019,1,5,1,,,1,,2,
"78549ab05cff432b83057924e11b8cd1",3,1,130,1,2,0.2,1,,3,2019,1,3,1,,,1,,2,
"78549ab05cff432b83057924e11b8cd1",3,2,620,1,2,0.2,1,,5,2019,1,1,10,,,1,,2,
"78549ab05cff432b83057924e11b8cd1",4,1,510,1,2,0.7,1,,4,2018,2,,,,,,,,
"78549ab05cff432b83057924e11b8cd1",5,1,630,1,2,0.25,1,,8,2018,2,,,,,,,,
"78a266da62e04a8aa0b24c22704e4cc6",1,1,890,1,1,0.25,1,,3,2019,1,10,2,,,2,3,2,
"78bc744caf2348dab9438b780a3eb70b",1,1,210,1,1,0.92,2,60,4,2019,1,22,1,25,1,1,,1,50600
"78bc744caf2348dab9438b780a3eb70b",1,1,130,1,1,0.92,2,40,4,2019,1,15,1,15,1,2,1,1,37500
"78bc744caf2348dab9438b780a3eb70b",2,1,530,1,1,3,1,,3,2019,1,200,2,,,1,,2,
"78bc744caf2348dab9438b780a3eb70b",2,2,630,1,1,1,1,,9,2018,1,4,66,,,1,,2,
"78cf5d9e9ffb4180a1a26b3a5dfdfa19",1,1,741,1,1,4,1,,1,9998,2,,,,,,,,
"78cf5d9e9ffb4180a1a26b3a5dfdfa19",2,1,741,1,1,1.5,1,,1,9998,2,,,,,,,,
"78cf5d9e9ffb4180a1a26b3a5dfdfa19",3,1,741,1,1,6,1,,1,9998,2,,,,,,,,
"78cf5d9e9ffb4180a1a26b3a5dfdfa19",4,1,741,1,1,7.82,1,,1,9998,2,,,,,,,,
"78cf5d9e9ffb4180a1a26b3a5dfdfa19",5,1,741,1,1,1,1,,1,9998,2,,,,,,,,
"78cf5d9e9ffb4180a1a26b3a5dfdfa19",6,1,741,1,1,4,1,,1,9998,2,,,,,,,,
"79246f20eab24d72a7e15e5bfec5937f",2,1,630,1,2,0.7,1,,8,2018,1,2,10,,,1,,2,
"79246f20eab24d72a7e15e5bfec5937f",2,2,620,1,2,0.4,1,,1,2019,1,1,10,,,1,,2,
"79246f20eab24d72a7e15e5bfec5937f",2,3,320,1,2,0.9,2,30,2,2019,1,3,1,10,1,1,,2,
"79246f20eab24d72a7e15e5bfec5937f",2,3,130,1,2,0.9,2,40,3,2019,1,4,1,10,1,1,,2,
"79246f20eab24d72a7e15e5bfec5937f",2,3,210,1,2,0.9,2,30,3,2019,1,6,1,20,1,1,,2,
"792889ef89cb4801bd77aab0bb97aa6c",2,1,130,1,1,0.21,1,,5,2019,1,4,1,,,1,,1,5000
"792889ef89cb4801bd77aab0bb97aa6c",3,1,630,1,1,0.75,1,,8,2018,2,,,,,,,,
"792889ef89cb4801bd77aab0bb97aa6c",4,1,530,1,1,0.5,1,,3,2019,1,17,96,,,2,1,2,
"79369779170e41cd81bb3ab586da4f21",1,1,130,1,2,0.5,1,,1,2019,1,3,1,,,1,,2,
"79369779170e41cd81bb3ab586da4f21",2,1,810,1,2,0.75,2,70,1,2016,2,,,,,,,,
